case_id,fold,role,t2_present,care_scar_dice,nnunet_scar_dice,care_scar_hd95,nnunet_scar_hd95,care_scar_sensitivity,nnunet_scar_sensitivity,care_scar_precision,nnunet_scar_precision,care_pure_edema_dice,nnunet_pure_edema_dice,care_pure_edema_hd95,nnunet_pure_edema_hd95,care_pure_edema_sensitivity,nnunet_pure_edema_sensitivity,care_pure_edema_precision,nnunet_pure_edema_precision
Case1011,3,outer,False,0.6540284360189573,0.5338046840477243,10.667748252899168,44.22236735763664,0.5609756097560976,0.8184281842818428,0.7840909090909091,0.3960655737704918,,,,,,,,
Case1018,3,outer,False,0.1775466974773734,0.3361926260346125,26.404257811069034,11.355278898564114,0.12228116710875332,0.2962864721485411,0.3239634574841883,0.3885217391304348,,,,,,,,
Case1019,3,outer,False,0.044657097288676235,0.25418060200668896,97.39780370636093,74.85799139166836,0.02287581699346405,0.18627450980392157,0.9333333333333333,0.4,,,,,,,,
Case1022,3,outer,False,0.5815789473684211,0.5736301369863014,5.0,10.405041436424602,0.5747724317295189,0.871261378413524,0.5885486018641811,0.42756860242501593,,,,,,,,
Case1026,3,outer,False,0.5204364712409839,0.7088423502036068,10.34675785351525,5.669432835450345,0.37380446333687567,0.6474495217853348,0.8563603164942178,0.7830976863753213,,,,,,,,
Case1028,3,outer,False,0.6897694325555709,0.7473600545021006,5.215692040448051,3.319219381716997,0.5731987150068839,0.755162918770078,0.8658578856152513,0.7397167902899529,,,,,,,,
Case1031,3,outer,False,0.20304946076608404,0.42077331311599697,31.41001673929948,16.630504805417733,0.11480235492010092,0.35008410428931874,0.8778135048231511,0.5272324255858138,,,,,,,,
Case1034,3,outer,False,0.08473413379073756,0.28973244911959756,30.224598758061855,15.642097579280469,0.04724560061208875,0.24234889058913542,0.41029900332225916,0.36014781125639567,,,,,,,,
Case1035,3,outer,False,0.38183775320481456,0.5952380952380952,29.33197444211668,10.103827591108809,0.254434011476265,0.5053468961919666,0.764798118384947,0.7240284005979073,,,,,,,,
Case1050,3,outer,False,0.5589650379557362,0.6501400098830505,19.022515527216054,5.312399864196777,0.43785594639866,0.6611390284757119,0.7726869642329294,0.63950097213221,,,,,,,,
Case1061,3,outer,False,0.24122996968384583,0.5768962145551054,28.148005277306687,14.223335479048243,0.14607920272751115,0.5415683189089956,0.6919254658385093,0.6171548117154811,,,,,,,,
Case1065,3,outer,False,0.3177957323389269,0.6520055753445873,21.518234932445818,7.993738822541141,0.1975785677485832,0.5422462648119526,0.8116402116402116,0.8174757281553398,,,,,,,,
Case1066,3,outer,False,0.20208789792499032,0.5848421435720135,28.458971104378364,10.087806972767662,0.11355735805330243,0.46552723059096174,0.9169590643274854,0.7863958894054318,,,,,,,,
Case1071,3,outer,False,0.3660202130565419,0.5747404844290658,25.826914701934474,20.8490272106264,0.2570003835826621,0.6371308016877637,0.635673624288425,0.523479357075323,,,,,,,,
Case1078,3,outer,False,0.20245071923281832,0.3226027397260274,42.651987378835706,43.59049105735433,0.14548238897396631,0.36064318529862177,0.3327495621716287,0.29182156133828996,,,,,,,,
Case1081,3,outer,False,0.18170542635658915,0.5112199102407181,23.11960525346862,16.51994066021307,0.10558558558558559,0.4515315315315315,0.6511111111111111,0.5890926187118006,,,,,,,,
Case2004,3,outer,True,0.6064654020838899,0.6724721819061442,18.146875269071806,10.95199931804691,0.5254629629629629,0.6435185185185185,0.7169930511686671,0.7041540020263425,0.49837587006960554,0.5364538019836437,28.10383318078025,28.36957639191809,0.361470113085622,0.4150511577813678,0.8022109351658201,0.7582390555828824
Case2005,3,outer,True,0.8086871644704734,0.8186157517899761,4.03125,3.800698948877693,0.7417188898836168,0.7676812891674127,0.8889484978540773,0.8767893660531697,0.6146492701201395,0.663850331925166,20.254357553983464,17.520356463982118,0.4952123230641132,0.5724396336386345,0.8100102145045965,0.7900028727377191
Case2012,3,outer,True,0.0,0.6238532110091743,1000000.0,33.83172408908297,0.0,0.46258503401360546,,0.9577464788732394,0.0,0.5031289111389237,1000000.0,20.718525336391647,0.0,0.49507389162561577,,0.5114503816793893
Case2018,3,outer,True,0.6062392033329946,0.6449886474213429,11.338866091557966,10.32564421215643,0.548951048951049,0.7318733897681267,0.6768776945768096,0.5765439257755871,0.2112159329140461,0.2734112744530617,40.35540809950476,32.407552160422576,0.13642518618821936,0.19989844278943805,0.46751740139211134,0.43244232881728306
Case2021,3,outer,True,0.8046622059140945,0.8014533019876042,8.01463981061815,6.655796089276718,0.6976047904191617,0.7017215568862275,0.9505354411014788,0.9342301943198804,0.5908702342280732,0.5678688524590164,20.707359900004644,21.546100605305483,0.6646153846153846,0.6661538461538462,0.5318559556786704,0.4948571428571429
Case2029,3,outer,True,0.8091553836234687,0.7805486284289277,8.870502894943147,20.0,0.8763966480446927,0.8743016759776536,0.7514970059880239,0.704954954954955,0.675059295748951,0.639906728847435,6.640625,10.372987850813525,0.7204049844236761,0.7480529595015576,0.6350841057329214,0.5590803259604191
Case2032,3,outer,True,0.6873614190687362,0.6649852879361076,10.495916389923169,10.398625327003865,0.8333333333333334,0.8505376344086022,0.5849056603773585,0.5458937198067633,0.4814747216645373,0.4858181818181818,18.955026953199113,13.209946362120824,0.4680624556422995,0.4740951029098652,0.49567831642239757,0.4981357196122297
Case3003,3,outer,True,0.7554904831625183,0.797153024911032,1.6302426341173635,15.615486440519568,0.6277372262773723,0.8175182481751825,0.9485294117647058,0.7777777777777778,0.545615589016829,0.5552361396303901,5.680014084090357,3.926144173020743,0.43137254901960786,0.4733893557422969,0.7421686746987952,0.6713008937437934
Case3009,3,outer,True,0.7002923976608187,0.7480314960629921,3.6453333497047424,2.1872000098228455,0.5785024154589372,0.6884057971014492,0.8870370370370371,0.8189655172413793,0.4316214656664743,0.3961840628507295,11.15257553021702,10.936000049114227,0.5573770491803278,0.526080476900149,0.352165725047081,0.3177317731773177
Case3010,3,outer,True,0.28493999225706546,0.24671916010498687,45.71469307101439,46.34404845696908,0.9509043927648578,0.9715762273901809,0.16757741347905283,0.14130026305900037,0.08647214854111406,0.19732685297691374,28.489297879921573,9.726962590703407,0.0457351290684624,0.11391694725028058,0.7912621359223301,0.7368421052631579
Case3019,3,outer,True,0.6500092541180825,0.7157894736842105,3.1406468632634525,2.4087661864563827,0.5583465818759936,0.6918918918918919,0.7776793622674933,0.741396933560477,0.11732499022291748,0.2524579765302886,43.37283482493168,42.44659330899115,0.07637474541751528,0.20264765784114053,0.25295109612141653,0.3347350714886459
Case3020,3,outer,True,0.36076555023923446,0.49971590909090907,13.203958975389202,11.77843251906223,0.22678965309805493,0.3527170643673551,0.8815276695245519,0.8567949342425718,0.4202810018326206,0.4021296586282493,16.138578701893305,16.039466738700867,0.3409316154608523,0.31813676907829536,0.5477707006369427,0.5463829787234042
Case3021,3,outer,True,0.730802169568941,0.7085490415558976,2.62868726170387,2.916266679763794,0.9215262778977682,0.9114470842332614,0.6054872280037843,0.5795376516365301,0.44680851063829785,0.4136551921154121,5.694192722620636,6.520970536469454,0.3089983022071307,0.2731560083003207,0.8064992614475628,0.851764705882353
Case3029,3,outer,True,0.8231341492680585,0.8024329804009912,1.4814814329147339,1.6563465957005696,0.9285327558202491,0.9642663779101245,0.7392241379310345,0.6871141975308642,0.5344079355238686,0.5974587726412544,6.372092581508466,5.341557270021937,0.3895164934478084,0.49932218707636694,0.8509378084896347,0.743606998654105
Case3032,3,outer,True,1.0,0.0,0.0,1000000.0,,,,0.0,0.5330343281007418,0.4504663030089741,161.0445504250036,161.00155484344145,0.4327731092436975,0.3585434173669468,0.6937584193982936,0.6057737813535258
Case3045,3,outer,True,0.8430493273542601,0.8274935905261873,1.6595817020506252,2.099223256647563,0.935064935064935,0.936446532191213,0.7675209798140168,0.7412510936132983,0.10466439135381114,0.16534181240063592,46.85425582657887,16.66203515505876,0.056338028169014086,0.09552969993876301,0.736,0.6141732283464567
Case5002,3,outer,False,0.0,0.21903052064631956,1000000.0,56.98072730047772,0.0,0.15049342105263158,,0.4021978021978022,,,,,,,,
Case6002,3,outer,False,0.19685577580314423,0.4767886400873839,36.776347167473844,32.70487301909282,0.11374407582938388,0.3447867298578199,0.7309644670050761,0.772566371681416,,,,,,,,
Case6005,3,outer,False,0.0,0.0,1000000.0,63.96126440556635,0.0,0.0,,0.0,,,,,,,,
Case7001,3,outer,False,0.0,0.0027739251040221915,1000000.0,38.00697940641079,0.0,0.0014144271570014145,,0.07142857142857142,,,,,,,,
Case7008,3,outer,False,0.2672413793103448,0.5169246916819732,25.59495189485614,16.245311823723174,0.1566265060240964,0.38282160901671203,0.909706546275395,0.7956381260096931,,,,,,,,
Case8010,3,outer,False,0.0,0.16775126536514823,1000000.0,62.36476686585628,0.0,0.09438567941415785,,0.7532467532467533,,,,,,,,
Case8018,3,outer,False,0.0,0.44299399936835454,1000000.0,60.87861340402844,0.0,0.31811309343816146,,0.7292894280762565,,,,,,,,
Case8020,3,outer,False,0.0,0.49672897196261684,1000000.0,16.92447896631533,0.0,0.40650095602294456,,0.6384384384384384,,,,,,,,
Case8025,3,outer,False,0.03472521165159994,0.6059335698161883,53.3839703639906,17.874241952894813,0.01811106121838048,0.5624906451130071,0.4201388888888889,0.6566486108684256,,,,,,,,
Case8031,3,outer,False,0.0,0.7495733788395904,1000000.0,3.866990209613932,0.0,0.6695884146341463,,0.8512596899224806,,,,,,,,
Case8032,3,outer,False,0.0010718113612004287,0.5940566302214746,80.71292595375095,10.000000953674316,0.0005361930294906167,0.5680965147453083,1.0,0.622502937720329,,,,,,,,
Case8034,3,outer,False,0.0,0.0,1000000.0,1000000.0,0.0,0.0,,,,,,,,,,
