variant,case_id,task,pos_similarity_mean,neg_similarity_mean,pos_minus_neg_mean,proposal_gate_mean,proposal_gate_p95,uncertainty_mean
srr_v2_capacity12_proposal,Case1002,edema,-0.3081758916378021,0.6854270696640015,-0.993602991104126,1.6703885194147006e-05,7.043381849980435e-11,7.344613550230861e-06
srr_v2_capacity12_proposal,Case1002,scar,0.24495595693588257,0.6149649024009705,-0.3700089454650879,0.005146841052919626,0.001688832533545792,0.001840371172875166
srr_v2_capacity12_proposal,Case1007,edema,-0.31269532442092896,0.6635075211524963,-0.9762027859687805,3.19671009663125e-08,1.0665268147802554e-11,4.4579451241588686e-08
srr_v2_capacity12_proposal,Case1007,scar,0.24251596629619598,0.6023319363594055,-0.3598159849643707,0.005221866071224213,0.0010800721356645226,0.0015786901349201798
srr_v2_capacity12_proposal,Case1009,edema,-0.29616495966911316,0.6300383806228638,-0.9262033104896545,3.108584678557236e-07,3.2139116368234966e-10,4.104349500266835e-07
srr_v2_capacity12_proposal,Case1009,scar,0.23732221126556396,0.6088433265686035,-0.37152111530303955,0.007122958544641733,0.001162937143817544,0.0019739014096558094
srr_v2_capacity12_proposal,Case1010,edema,-0.30780354142189026,0.6826310157775879,-0.9904346466064453,2.671147569799359e-07,3.292785835662393e-11,3.7226331528472656e-07
srr_v2_capacity12_proposal,Case1010,scar,0.2441565990447998,0.6138749718666077,-0.36971840262413025,0.00704011507332325,0.0024829404428601265,0.0027946671470999718
srr_v2_capacity12_proposal,Case1021,edema,-0.30838215351104736,0.673557698726654,-0.9819397926330566,5.621378932119114e-06,4.8808641156528054e-11,4.470692601898918e-06
srr_v2_capacity12_proposal,Case1021,scar,0.24236631393432617,0.6140761971473694,-0.3717098534107208,0.004795360844582319,0.0018528547370806336,0.0018199944170191884
srr_v2_capacity12_proposal,Case1023,edema,-0.30304887890815735,0.6823692321777344,-0.9854180216789246,9.859428246272728e-06,1.678942054827992e-11,2.4558398763474543e-06
srr_v2_capacity12_proposal,Case1023,scar,0.2439286857843399,0.5954093933105469,-0.35148072242736816,0.0033361350651830435,0.0014775734161958098,0.0013854835415259004
srr_v2_capacity12_proposal,Case1029,edema,-0.3119887113571167,0.6833503842353821,-0.9953391551971436,1.7779864691647163e-08,3.3292548405616795e-12,3.109117230337688e-08
srr_v2_capacity12_proposal,Case1029,scar,0.24751658737659454,0.597689151763916,-0.35017257928848267,0.006716605741530657,0.0020393086597323418,0.002733776345849037
srr_v2_capacity12_proposal,Case1033,edema,-0.31633883714675903,0.699083149433136,-1.0154218673706055,8.11176321426077e-13,3.2781354128604e-13,0.0
srr_v2_capacity12_proposal,Case1033,scar,0.25256747007369995,0.5991070866584778,-0.3465396463871002,0.003727297531440854,0.002505830954760313,0.00220901845023036
srr_v2_capacity12_proposal,Case1040,edema,-0.3084976375102997,0.6667491793632507,-0.9752467274665833,1.3208683640186791e-06,2.7891005477398423e-11,5.513297196557687e-07
srr_v2_capacity12_proposal,Case1040,scar,0.24018269777297974,0.6000846028327942,-0.35990193486213684,0.007491617929190397,0.0027802924159914255,0.003010999411344528
