case_id,fold,role,t2_present,care_scar_dice,nnunet_scar_dice,care_scar_hd95,nnunet_scar_hd95,care_scar_sensitivity,nnunet_scar_sensitivity,care_scar_precision,nnunet_scar_precision,care_pure_edema_dice,nnunet_pure_edema_dice,care_pure_edema_hd95,nnunet_pure_edema_hd95,care_pure_edema_sensitivity,nnunet_pure_edema_sensitivity,care_pure_edema_precision,nnunet_pure_edema_precision
Case1008,4,outer,False,0.5053609117771212,0.44402420574886536,5.468800067901611,5.860561358102798,0.5632292058712834,0.44185171245765903,0.45827591486755476,0.44621816799695935,,,,,,,,
Case1013,4,outer,False,0.5986411065275419,0.5876347135564379,5.0,5.18355436803913,0.7234604105571848,0.6076246334310851,0.5105546357615894,0.5689181768259198,,,,,,,,
Case1015,4,outer,False,0.4718677494199536,0.4309248083510031,15.247194612310494,15.06217898865956,0.5551006482429205,0.45069941999317636,0.4103404791929382,0.4128125,,,,,,,,
Case1017,4,outer,False,0.6167766258246937,0.6233476075218768,12.243638360657568,12.25866801413167,0.6282642089093702,0.6428571428571429,0.6057015920029619,0.6049873509215757,,,,,,,,
Case1032,4,outer,False,0.4542187232586,0.6077348066298343,13.094495802149085,7.328041710614098,0.31304552960603915,0.49304081151214907,0.8273067331670823,0.7919666540356195,,,,,,,,
Case1037,4,outer,False,0.5394736842105263,0.543758329631275,13.887611691471639,10.701179555715283,0.5579381443298969,0.5047422680412371,0.5221922037823234,0.5893115069812229,,,,,,,,
Case1041,4,outer,False,0.3305057096247961,0.36468153598528397,53.92143609712419,19.335128064833405,0.5437466451959205,0.4256575415995706,0.23740332786501053,0.31898632341110217,,,,,,,,
Case1046,4,outer,False,0.6894856278366112,0.6951951951951952,26.725016300987203,25.99576354610719,0.6987351475661173,0.709850517439632,0.6804777902202315,0.6811327694005149,,,,,,,,
Case1049,4,outer,False,0.6048488664987406,0.623455684870188,9.944042301026347,7.57315699197295,0.7771035598705501,0.7042880258899676,0.49510309278350517,0.5592675875361388,,,,,,,,
Case1052,4,outer,False,0.6506809898331095,0.6495346013759612,10.588637111848604,10.5,0.762589928057554,0.7216726618705036,0.5674138507862161,0.5905077262693157,,,,,,,,
Case1060,4,outer,False,0.5219107777339124,0.5868263473053892,7.180703308172536,7.562071897723656,0.3986731001206273,0.5615199034981906,0.7554285714285714,0.6145214521452145,,,,,,,,
Case1064,4,outer,False,0.6006876684323018,0.5688311688311688,10.41900578928892,13.324882286794454,0.5360756344335711,0.4722176148615027,0.6830092983939138,0.7151469480030144,,,,,,,,
Case1067,4,outer,False,0.6549941637485409,0.6978021978021978,5.698854581902417,5.18355436803913,0.5532394366197183,0.643943661971831,0.8026154474867184,0.7614923384410394,,,,,,,,
Case1075,4,outer,False,0.6883720930232559,0.677398788651578,4.253103812620955,4.570439848560421,0.7011002444987775,0.6494498777506112,0.6760978485116416,0.7078614257161892,,,,,,,,
Case1076,4,outer,False,0.5483245638327333,0.5501676554036626,5.7746511064001815,5.43332143214578,0.5299785867237687,0.57093147751606,0.5679862306368331,0.53086112493778,,,,,,,,
Case1079,4,outer,False,0.4532773361331933,0.47066644507229516,24.3029270368378,23.6147090984029,0.7857514300572023,0.7363494539781591,0.31850758853288363,0.34587200781631655,,,,,,,,
Case2003,4,outer,True,0.6443514644351465,0.6554442787129767,16.31267957199295,14.886254323974198,0.5524924471299094,0.5808157099697885,0.7728473322768094,0.7520782396088019,0.6557471818094228,0.6660942568212174,10.004881620988826,8.414320011147662,0.575025346400811,0.5898952348766475,0.7628334454158261,0.7648992112182296
Case2011,4,outer,True,0.6600433065851484,0.6567564274399903,12.824651277795372,14.276915082977354,0.6090738128819935,0.6335213916314058,0.7203224909646928,0.6817606880849988,0.5881142269102135,0.5765591813091331,10.625000238418579,10.32564421215643,0.5251550654720882,0.5144727773949,0.668225665010231,0.6556873078612209
Case2013,4,outer,True,0.6089965397923875,0.6265060240963856,13.830650778102806,12.769661053811767,0.46875,0.4939630681818182,0.8689927583936801,0.8562634656817483,0.1756132756132756,0.17821363059122336,92.0568442155274,91.82000865219912,0.558256880733945,0.5793577981651377,0.10419520547945206,0.10530265132566283
Case2015,4,outer,True,0.6713286713286714,0.6937919463087249,9.42960092778197,9.31389592096468,0.5737051792828686,0.6177788844621513,0.8089887640449438,0.7911352040816326,0.6523011439212556,0.6599204915070473,6.585918964979849,6.071917268976008,0.7169590643274854,0.7118908382066277,0.59834065397755,0.6150218928932301
Case2025,4,outer,True,0.7507572479446127,0.747990933443231,10.467131987836078,10.826335192086297,0.7623022847100176,0.7974516695957821,0.7395566922421143,0.7043073341094296,0.6534919813760993,0.6538981992297284,23.84285533421451,23.556014162473588,0.7702439024390244,0.7660975609756098,0.5674752920035939,0.5703649900127111
