case_id,center,class_id,complete_trimodal,component_count,dice,empty_prediction,gt_positive,gt_volume_mm3,hd95,modality_group,no_t2_edema_predicted_voxels,pathology,precision,pred_volume_mm3,prediction_positive,recall,remote_fp_volume_mm3,seed,source_prefix,variant,volume_ratio
Case1002,CenterA,4,0,0,,1,0,0.0,0.0,LGE-only,0,edema,,0.0,0,,0.0,20260724,phase1_student_moddrop_control_seed20260724_epoch025_59128187,student_moddrop_control,
Case1002,CenterA,5,0,4,0.5626395435375837,0,1,38543.643977929714,7.362597415729636,LGE-only,0,scar,0.5759268664296597,36805.2546035614,1,0.5499515033947624,0.0,20260724,phase1_student_moddrop_control_seed20260724_epoch025_59128187,student_moddrop_control,0.954898157129001
Case1007,CenterA,4,0,0,,1,0,0.0,0.0,LGE-only,0,edema,,0.0,0,,0.0,20260724,phase1_student_moddrop_control_seed20260724_epoch025_59128187,student_moddrop_control,
Case1007,CenterA,5,0,4,0.48842165080267086,0,1,18759.651356086448,14.661633411394392,LGE-only,0,scar,0.3794701986754967,33870.55426188586,1,0.6851335193304106,0.0,20260724,phase1_student_moddrop_control_seed20260724_epoch025_59128187,student_moddrop_control,1.8055001992825828
Case1009,CenterA,4,0,0,,1,0,0.0,0.0,LGE-only,0,edema,,0.0,0,,0.0,20260724,phase1_student_moddrop_control_seed20260724_epoch025_59128187,student_moddrop_control,
Case1009,CenterA,5,0,4,0.532053205320532,0,1,38225.87387723873,9.671177289652137,LGE-only,0,scar,0.45016077170418006,55226.57426420627,1,0.6503667481662592,0.0,20260724,phase1_student_moddrop_control_seed20260724_epoch025_59128187,student_moddrop_control,1.4447432762836185
Case1010,CenterA,4,0,0,,1,0,0.0,0.0,LGE-only,0,edema,,0.0,0,,0.0,20260724,phase1_student_moddrop_control_seed20260724_epoch025_59128187,student_moddrop_control,
Case1010,CenterA,5,0,5,0.29423763386027535,0,1,33848.123431248845,19.14080023765564,LGE-only,0,scar,0.3020942408376963,32132.164887517545,1,0.28677932405566603,975.7411327099568,20260724,phase1_student_moddrop_control_seed20260724_epoch025_59128187,student_moddrop_control,0.9493041749502982
Case1021,CenterA,4,0,0,,1,0,0.0,0.0,LGE-only,0,edema,,0.0,0,,0.0,20260724,phase1_student_moddrop_control_seed20260724_epoch025_59128187,student_moddrop_control,
Case1021,CenterA,5,0,4,0.4482652747927541,0,1,29709.635178720408,21.071423854916127,LGE-only,0,scar,0.48960429242119385,25083.276359836993,1,0.41336353340883353,0.0,20260724,phase1_student_moddrop_control_seed20260724_epoch025_59128187,student_moddrop_control,0.8442808607021518
