case_id,center,class_id,complete_trimodal,component_count,dice,empty_prediction,gt_positive,gt_volume_mm3,hd95,modality_group,no_t2_edema_predicted_voxels,pathology,precision,pred_volume_mm3,prediction_positive,recall,remote_fp_volume_mm3,seed,source_prefix,variant,volume_ratio
Case1002,CenterA,4,0,0,,1,0,0.0,0.0,LGE-only,0,edema,,0.0,0,,0.0,20260724,tta_student_reliable_distill_seed20260724_f68849c8,student_reliable_distill,
Case1002,CenterA,5,0,3,0.5827951433738052,0,1,38543.643977929714,8.754351566113804,LGE-only,0,scar,0.6235489220563848,33814.47718529333,1,0.5470417070805044,0.0,20260724,tta_student_reliable_distill_seed20260724_f68849c8,student_reliable_distill,0.8773035887487876
Case1007,CenterA,4,0,0,,1,0,0.0,0.0,LGE-only,0,edema,,0.0,0,,0.0,20260724,tta_student_reliable_distill_seed20260724_f68849c8,student_reliable_distill,
Case1007,CenterA,5,0,5,0.4951551748349951,0,1,18759.651356086448,9.52729948394096,LGE-only,0,scar,0.3822636600173461,34483.663632630814,1,0.7026703866082105,0.0,20260724,tta_student_reliable_distill_seed20260724_f68849c8,student_reliable_distill,1.8381825428457552
Case1009,CenterA,4,0,0,,1,0,0.0,0.0,LGE-only,0,edema,,0.0,0,,0.0,20260724,tta_student_reliable_distill_seed20260724_f68849c8,student_reliable_distill,
Case1009,CenterA,5,0,7,0.5460539872243972,0,1,38225.87387723873,10.248873569364719,LGE-only,0,scar,0.4718660968660969,52488.14369060457,1,0.6479217603911981,0.0,20260724,tta_student_reliable_distill_seed20260724_f68849c8,student_reliable_distill,1.3731051344743277
Case1010,CenterA,4,0,0,,1,0,0.0,0.0,LGE-only,0,edema,,0.0,0,,0.0,20260724,tta_student_reliable_distill_seed20260724_f68849c8,student_reliable_distill,
Case1010,CenterA,5,0,11,0.24066390041493776,0,1,33848.123431248845,22.64218557412747,LGE-only,0,scar,0.29809104258443464,22913.093495706227,1,0.20178926441351888,1345.84983822063,20260724,tta_student_reliable_distill_seed20260724_f68849c8,student_reliable_distill,0.6769383697813122
Case1021,CenterA,4,0,0,,1,0,0.0,0.0,LGE-only,0,edema,,0.0,0,,0.0,20260724,tta_student_reliable_distill_seed20260724_f68849c8,student_reliable_distill,
Case1021,CenterA,5,0,4,0.4319695528068506,0,1,29709.635178720408,21.07585188670172,LGE-only,0,scar,0.49098774333093004,23333.671570150174,1,0.3856172140430351,0.0,20260724,tta_student_reliable_distill_seed20260724_f68849c8,student_reliable_distill,0.7853907134767837
Case1023,CenterA,4,0,0,,1,0,0.0,0.0,LGE-only,0,edema,,0.0,0,,0.0,20260724,tta_student_reliable_distill_seed20260724_f68849c8,student_reliable_distill,
Case1023,CenterA,5,0,1,0.574894320896894,0,1,32029.66215834735,5.980491032883711,LGE-only,0,scar,0.5109441359032996,41194.452044832455,1,0.6571428571428571,0.0,20260724,tta_student_reliable_distill_seed20260724_f68849c8,student_reliable_distill,1.2861344537815127
Case1029,CenterA,4,0,0,,1,0,0.0,0.0,LGE-only,0,edema,,0.0,0,,0.0,20260724,tta_student_reliable_distill_seed20260724_f68849c8,student_reliable_distill,
Case1029,CenterA,5,0,9,0.22320488523899767,0,1,5159.259845473123,53.36952006314208,LGE-only,0,scar,0.12728146013448607,36723.347002649716,1,0.905982905982906,0.0,20260724,tta_student_reliable_distill_seed20260724_f68849c8,student_reliable_distill,7.1179487179487175
