case_id,center,class_id,complete_trimodal,component_count,dice,empty_prediction,gt_positive,gt_volume_mm3,hd95,modality_group,no_t2_edema_predicted_voxels,pathology,precision,pred_volume_mm3,prediction_positive,recall,remote_fp_volume_mm3,seed,source_prefix,variant,volume_ratio
Case1021,CenterA,4,0,0,,1,0,0.0,0.0,LGE-only,0,edema,,0.0,0,,0.0,20260723,screen_student_direct_reliable_legacy_seed20260723_epoch075_122db2bc,student_direct_reliable_legacy,
Case1021,CenterA,5,0,10,0.49770992366412214,0,1,29709.635178720408,10.707298723558418,LGE-only,0,scar,0.5400927766732936,25386.092573436636,1,0.4614949037372593,0.0,20260723,screen_student_direct_reliable_legacy_seed20260723_epoch075_122db2bc,student_direct_reliable_legacy,0.8544733861834655
Case1029,CenterA,4,0,0,,1,0,0.0,0.0,LGE-only,0,edema,,0.0,0,,0.0,20260723,screen_student_direct_reliable_legacy_seed20260723_epoch075_122db2bc,student_direct_reliable_legacy,
Case1029,CenterA,5,0,11,0.13500434297059188,0,1,5159.259845473123,58.92742372375229,LGE-only,0,scar,0.07278565694407278,65915.05655566859,1,0.9299145299145299,749.6360459234452,20260723,screen_student_direct_reliable_legacy_seed20260723_epoch075_122db2bc,student_direct_reliable_legacy,12.776068376068377
Case1033,CenterA,4,0,0,,1,0,0.0,0.0,LGE-only,0,edema,,0.0,0,,0.0,20260723,screen_student_direct_reliable_legacy_seed20260723_epoch075_122db2bc,student_direct_reliable_legacy,
Case1033,CenterA,5,0,6,0.6016737891737892,0,1,35991.34945192447,5.173378926757625,LGE-only,0,scar,0.47252132568871485,63066.439581159495,1,0.8279833374172997,0.0,20260723,screen_student_direct_reliable_legacy_seed20260723_epoch075_122db2bc,student_direct_reliable_legacy,1.752266601323205
Case1045,CenterA,4,0,0,,1,0,0.0,0.0,LGE-only,0,edema,,0.0,0,,0.0,20260723,screen_student_direct_reliable_legacy_seed20260723_epoch075_122db2bc,student_direct_reliable_legacy,
Case1045,CenterA,5,0,18,0.28155596718708653,0,1,40984.048370752644,54.08876734846366,LGE-only,0,scar,0.23221300742034046,63101.112108463916,1,0.3575268817204301,0.0,20260723,screen_student_direct_reliable_legacy_seed20260723_epoch075_122db2bc,student_direct_reliable_legacy,1.5396505376344085
Case1047,CenterA,4,0,0,,1,0,0.0,0.0,LGE-only,0,edema,,0.0,0,,0.0,20260723,screen_student_direct_reliable_legacy_seed20260723_epoch075_122db2bc,student_direct_reliable_legacy,
Case1047,CenterA,5,0,10,0.5361716563480621,0,1,70019.66121200379,11.297075588609108,LGE-only,0,scar,0.6213878513858856,53130.96906107746,1,0.4715095465393795,250.6670449117081,20260723,screen_student_direct_reliable_legacy_seed20260723_epoch075_122db2bc,student_direct_reliable_legacy,0.7588007159904535
Case1053,CenterA,4,0,0,,1,0,0.0,0.0,LGE-only,0,edema,,0.0,0,,0.0,20260723,screen_student_direct_reliable_legacy_seed20260723_epoch075_122db2bc,student_direct_reliable_legacy,
Case1053,CenterA,5,0,11,0.3271441202475685,0,1,33356.93359375,50.58258253835998,LGE-only,0,scar,0.23697694278394535,74331.0546875,1,0.5280685061845861,63.4765625,20260723,screen_student_direct_reliable_legacy_seed20260723_epoch075_122db2bc,student_direct_reliable_legacy,2.2283539486203616
Case1062,CenterA,4,0,0,,1,0,0.0,0.0,LGE-only,0,edema,,0.0,0,,0.0,20260723,screen_student_direct_reliable_legacy_seed20260723_epoch075_122db2bc,student_direct_reliable_legacy,
Case1062,CenterA,5,0,21,0.4643383436486885,0,1,41679.76415334355,25.0,LGE-only,0,scar,0.35620619489034594,78015.0642616329,1,0.6667371984765129,8.819247599099356,20260723,screen_student_direct_reliable_legacy_seed20260723_epoch075_122db2bc,student_direct_reliable_legacy,1.8717731696995346
Case1073,CenterA,4,0,0,,1,0,0.0,0.0,LGE-only,0,edema,,0.0,0,,0.0,20260723,screen_student_direct_reliable_legacy_seed20260723_epoch075_122db2bc,student_direct_reliable_legacy,
Case1073,CenterA,5,0,14,0.3438735177865613,0,1,43159.72199943783,17.26578912294967,LGE-only,0,scar,0.37641968631692807,36290.28011685336,1,0.3165075034106412,137.38883765168933,20260723,screen_student_direct_reliable_legacy_seed20260723_epoch075_122db2bc,student_direct_reliable_legacy,0.8408367439745339
Case1080,CenterA,4,0,0,,1,0,0.0,0.0,LGE-only,0,edema,,0.0,0,,0.0,20260723,screen_student_direct_reliable_legacy_seed20260723_epoch075_122db2bc,student_direct_reliable_legacy,
Case1080,CenterA,5,0,23,0.41706539074960125,0,1,33545.22324711496,19.910560830854166,LGE-only,0,scar,0.4653024911032028,27243.374949246543,1,0.37789017341040465,2205.646904253946,20260723,screen_student_direct_reliable_legacy_seed20260723_epoch075_122db2bc,student_direct_reliable_legacy,0.8121387283236994
Case2007,CenterB,4,1,10,0.6137631742095474,0,1,45846.13921029703,10.0,C0+LGE+T2,0,edema,0.5612244897959183,55316.408732533484,1,0.6771545827633378,0.0,20260723,screen_student_direct_reliable_legacy_seed20260723_epoch075_122db2bc,student_direct_reliable_legacy,1.2065663474692203
Case2007,CenterB,5,1,3,0.345413870246085,0,1,40860.13638236459,14.547466731962677,C0+LGE+T2,0,scar,0.41416309012875535,29226.12978385556,1,0.29623944742901,0.0,20260723,screen_student_direct_reliable_legacy_seed20260723_epoch075_122db2bc,student_direct_reliable_legacy,0.7152724481964697
Case2020,CenterB,4,1,1,0.5424988388295402,0,1,32361.980619033195,10.017346291592615,C0+LGE+T2,0,edema,0.5209634255129348,35152.88786234129,1,0.5658914728682171,0.0,20260723,screen_student_direct_reliable_legacy_seed20260723_epoch075_122db2bc,student_direct_reliable_legacy,1.0862403100775193
Case2020,CenterB,5,1,2,0.4100418410041841,0,1,17592.123185346532,20.76917206707519,C0+LGE+T2,0,scar,0.9423076923076923,4891.92730287711,1,0.2620320855614973,0.0,20260723,screen_student_direct_reliable_legacy_seed20260723_epoch075_122db2bc,student_direct_reliable_legacy,0.27807486631016043
Case2033,CenterB,4,1,7,0.43104032531345304,0,1,17797.91259765625,13.866032082146825,C0+LGE+T2,0,edema,0.3274974253347065,34255.2490234375,1,0.6303270564915758,0.0,20260723,screen_student_direct_reliable_legacy_seed20260723_epoch075_122db2bc,student_direct_reliable_legacy,1.9246778989098117
Case2033,CenterB,5,1,2,0.6646808510638298,0,1,19403.076171875,10.0,C0+LGE+T2,0,scar,0.6248,22048.9501953125,1,0.71,0.0,20260723,screen_student_direct_reliable_legacy_seed20260723_epoch075_122db2bc,student_direct_reliable_legacy,1.1363636363636365
Case3004,CenterC,4,1,3,0.14925373134328357,0,1,21348.70402834782,24.314257465658304,C0+LGE+T2,0,edema,0.1436067384700359,23096.40193804824,1,0.15536301165222588,0.0,20260723,screen_student_direct_reliable_legacy_seed20260723_epoch075_122db2bc,student_direct_reliable_legacy,1.0818643561398267
Case3004,CenterC,5,1,2,0.6536340852130326,0,1,14836.2968538802,24.000003814697266,C0+LGE+T2,0,scar,0.5345722875102487,23338.783399977492,1,0.8409286328460877,0.0,20260723,screen_student_direct_reliable_legacy_seed20260723_epoch075_122db2bc,student_direct_reliable_legacy,1.5730868443680137
Case3011,CenterC,4,1,3,0.12059571376679985,0,1,10611.629688847093,33.87158672699749,C0+LGE+T2,0,edema,0.08806366047745358,23044.84097174743,1,0.1912442396313364,0.0,20260723,screen_student_direct_reliable_legacy_seed20260723_epoch075_122db2bc,student_direct_reliable_legacy,2.171658986175115
Case3011,CenterC,5,1,1,0.6695402298850575,0,1,38216.53733564057,4.374400019645691,C0+LGE+T2,0,scar,0.6077203964527909,46872.10625234995,1,0.745361484325016,0.0,20260723,screen_student_direct_reliable_legacy_seed20260723_epoch075_122db2bc,student_direct_reliable_legacy,1.2264875239923225
Case3023,CenterC,4,1,9,0.10742131100202137,0,1,9342.752245250682,40.07666062203499,C0+LGE+T2,0,edema,0.06891441274546128,33005.35119100993,1,0.24345549738219896,0.0,20260723,screen_student_direct_reliable_legacy_seed20260723_epoch075_122db2bc,student_direct_reliable_legacy,3.532722513089005
Case3023,CenterC,5,1,2,0.37389412617839013,0,1,23662.598945759255,41.56250113248825,C0+LGE+T2,0,scar,0.2598790322580645,60654.51719429762,1,0.6661498708010336,0.0,20260723,screen_student_direct_reliable_legacy_seed20260723_epoch075_122db2bc,student_direct_reliable_legacy,2.5633074935400515
Case3038,CenterC,4,1,8,0.23658210947930575,0,1,12223.186977062142,28.202770525478638,C0+LGE+T2,0,edema,0.2050925925925926,16657.466164324433,1,0.27949526813880127,0.0,20260723,screen_student_direct_reliable_legacy_seed20260723_epoch075_122db2bc,student_direct_reliable_legacy,1.362776025236593
Case3038,CenterC,5,1,4,0.36016983097011934,0,1,65665.89092093636,20.952835160653827,C0+LGE+T2,0,scar,0.5665322580645161,30600.382287055254,1,0.26400469759248385,0.0,20260723,screen_student_direct_reliable_legacy_seed20260723_epoch075_122db2bc,student_direct_reliable_legacy,0.46600117439812094
Case3040,CenterC,4,1,8,0.22335456475583865,0,1,3961.0224066178866,39.1273489600225,C0+LGE+T2,0,edema,0.1294928606597735,24829.742308151013,1,0.8117283950617284,0.0,20260723,screen_student_direct_reliable_legacy_seed20260723_epoch075_122db2bc,student_direct_reliable_legacy,6.268518518518518
Case3040,CenterC,5,1,1,0.893836836480228,0,1,34157.70556818017,1.0310559725046782,C0+LGE+T2,0,scar,0.8897163120567376,34475.56539093346,1,0.8979957050823193,0.0,20260723,screen_student_direct_reliable_legacy_seed20260723_epoch075_122db2bc,student_direct_reliable_legacy,1.0093056549749464
Case6001,CenterF,4,0,0,,1,0,0.0,0.0,C0+LGE,0,edema,,0.0,0,,0.0,20260723,screen_student_direct_reliable_legacy_seed20260723_epoch075_122db2bc,student_direct_reliable_legacy,
Case6001,CenterF,5,0,8,0.3544207317073171,0,1,24843.75,14.197270864500684,C0+LGE,0,scar,0.4497098646034816,16156.25,1,0.29245283018867924,0.0,20260723,screen_student_direct_reliable_legacy_seed20260723_epoch075_122db2bc,student_direct_reliable_legacy,0.650314465408805
