case_id,center,class_id,complete_trimodal,component_count,dice,empty_prediction,gt_positive,gt_volume_mm3,hd95,modality_group,no_t2_edema_predicted_voxels,pathology,precision,pred_volume_mm3,prediction_positive,recall,remote_fp_volume_mm3,seed,source_prefix,variant,volume_ratio
Case1002,CenterA,4,0,0,,1,0,0.0,0.0,LGE-only,0,edema,,0.0,0,,0.0,20260724,tta_teacher_full_view_seed20260724_74efedf6,teacher_full_view,
Case1002,CenterA,5,0,15,0.3395169758487924,0,1,38543.643977929714,16.993905511334695,LGE-only,0,scar,0.610062893081761,14860.425297019458,1,0.23520853540252182,0.0,20260724,tta_teacher_full_view_seed20260724_74efedf6,teacher_full_view,0.3855480116391853
Case1007,CenterA,4,0,0,,1,0,0.0,0.0,LGE-only,0,edema,,0.0,0,,0.0,20260724,tta_teacher_full_view_seed20260724_74efedf6,teacher_full_view,
Case1007,CenterA,5,0,18,0.4796040279911248,0,1,18759.651356086448,12.154771563992268,LGE-only,0,scar,0.41940298507462687,25047.76087799506,1,0.5599840573933839,29.90777418268067,20260724,tta_teacher_full_view_seed20260724_74efedf6,teacher_full_view,1.3351933041052213
Case1009,CenterA,4,0,0,,1,0,0.0,0.0,LGE-only,0,edema,,0.0,0,,0.0,20260724,tta_teacher_full_view_seed20260724_74efedf6,teacher_full_view,
Case1009,CenterA,5,0,4,0.514819513320263,0,1,38225.87387723873,19.012068577946234,LGE-only,0,scar,0.48722986247544203,42814.847978393795,1,0.545721271393643,0.0,20260724,tta_teacher_full_view_seed20260724_74efedf6,teacher_full_view,1.1200488997555011
Case1010,CenterA,4,0,0,,1,0,0.0,0.0,LGE-only,0,edema,,0.0,0,,0.0,20260724,tta_teacher_full_view_seed20260724_74efedf6,teacher_full_view,
Case1010,CenterA,5,0,10,0.11343048444269398,0,1,33848.123431248845,26.976946022492417,LGE-only,0,scar,0.2732447817836812,8865.7858092784,1,0.07157057654075547,874.8023948434095,20260724,tta_teacher_full_view_seed20260724_74efedf6,teacher_full_view,0.26192842942345923
Case1021,CenterA,4,0,0,,1,0,0.0,0.0,LGE-only,0,edema,,0.0,0,,0.0,20260724,tta_teacher_full_view_seed20260724_74efedf6,teacher_full_view,
Case1021,CenterA,5,0,13,0.3294216261525566,0,1,29709.635178720408,20.477590078951554,LGE-only,0,scar,0.6338709677419355,10430.336246209883,1,0.22253680634201586,0.0,20260724,tta_teacher_full_view_seed20260724_74efedf6,teacher_full_view,0.3510758776896942
Case1023,CenterA,4,0,0,,1,0,0.0,0.0,LGE-only,0,edema,,0.0,0,,0.0,20260724,tta_teacher_full_view_seed20260724_74efedf6,teacher_full_view,
Case1023,CenterA,5,0,14,0.5836009419824448,0,1,32029.66215834735,8.202999830245972,LGE-only,0,scar,0.5949367088607594,30831.914287720076,1,0.5726890756302521,0.0,20260724,tta_teacher_full_view_seed20260724_74efedf6,teacher_full_view,0.9626050420168067
Case1029,CenterA,4,0,0,,1,0,0.0,0.0,LGE-only,0,edema,,0.0,0,,0.0,20260724,tta_teacher_full_view_seed20260724_74efedf6,teacher_full_view,
Case1029,CenterA,5,0,13,0.2627140301558906,0,1,5159.259845473123,53.47462604018473,LGE-only,0,scar,0.1544471153846154,29350.456009802656,1,0.8786324786324786,0.0,20260724,tta_teacher_full_view_seed20260724_74efedf6,teacher_full_view,5.688888888888889
Case1033,CenterA,4,0,0,,1,0,0.0,0.0,LGE-only,0,edema,,0.0,0,,0.0,20260724,tta_teacher_full_view_seed20260724_74efedf6,teacher_full_view,
Case1033,CenterA,5,0,3,0.6164903994249923,0,1,35991.34945192447,5.173378926757625,LGE-only,0,scar,0.5305761753269707,49899.30291570415,1,0.7356040186228866,0.0,20260724,tta_teacher_full_view_seed20260724_74efedf6,teacher_full_view,1.386424895858858
Case1040,CenterA,4,0,0,,1,0,0.0,0.0,LGE-only,0,edema,,0.0,0,,0.0,20260724,tta_teacher_full_view_seed20260724_74efedf6,teacher_full_view,
Case1040,CenterA,5,0,17,0.27699293642785067,0,1,34382.724894764266,12.872909318443794,LGE-only,0,scar,0.305,28599.30906218839,1,0.25369685767097966,1811.289573938598,20260724,tta_teacher_full_view_seed20260724_74efedf6,teacher_full_view,0.8317929759704251
Case1042,CenterA,4,0,0,,1,0,0.0,0.0,LGE-only,0,edema,,0.0,0,,0.0,20260724,tta_teacher_full_view_seed20260724_74efedf6,teacher_full_view,
Case1042,CenterA,5,0,14,0.7037037037037037,0,1,27943.207266055833,8.754351566113804,LGE-only,0,scar,0.7669270833333334,23686.95715268309,1,0.6501103752759382,555.1630582660099,20260724,tta_teacher_full_view_seed20260724_74efedf6,teacher_full_view,0.847682119205298
Case1045,CenterA,4,0,0,,1,0,0.0,0.0,LGE-only,0,edema,,0.0,0,,0.0,20260724,tta_teacher_full_view_seed20260724_74efedf6,teacher_full_view,
Case1045,CenterA,5,0,20,0.20176991150442478,0,1,40984.048370752644,22.60237475825014,LGE-only,0,scar,0.29533678756476683,21263.229396653926,1,0.1532258064516129,0.0,20260724,tta_teacher_full_view_seed20260724_74efedf6,teacher_full_view,0.5188172043010753
Case1047,CenterA,4,0,0,,1,0,0.0,0.0,LGE-only,0,edema,,0.0,0,,0.0,20260724,tta_teacher_full_view_seed20260724_74efedf6,teacher_full_view,
Case1047,CenterA,5,0,22,0.36502899660794397,0,1,70019.66121200379,18.961368859163503,LGE-only,0,scar,0.6850102669404518,25432.260598333716,1,0.24880668257756564,0.0,20260724,tta_teacher_full_view_seed20260724_74efedf6,teacher_full_view,0.36321599045346065
Case1053,CenterA,4,0,0,,1,0,0.0,0.0,LGE-only,0,edema,,0.0,0,,0.0,20260724,tta_teacher_full_view_seed20260724_74efedf6,teacher_full_view,
Case1053,CenterA,5,0,16,0.02011646373742721,0,1,33356.93359375,54.443667933313414,LGE-only,0,scar,0.022673031026252982,26596.6796875,1,0.01807802093244529,0.0,20260724,tta_teacher_full_view_seed20260724_74efedf6,teacher_full_view,0.7973358705994291
Case1062,CenterA,4,0,0,,1,0,0.0,0.0,LGE-only,0,edema,,0.0,0,,0.0,20260724,tta_teacher_full_view_seed20260724_74efedf6,teacher_full_view,
Case1062,CenterA,5,0,21,0.3683713908284582,0,1,41679.76415334355,20.349712434296436,LGE-only,0,scar,0.33242506811989103,51786.621901911414,1,0.4130342784595853,0.0,20260724,tta_teacher_full_view_seed20260724_74efedf6,teacher_full_view,1.2424883622513754
Case1070,CenterA,4,0,0,,1,0,0.0,0.0,LGE-only,0,edema,,0.0,0,,0.0,20260724,tta_teacher_full_view_seed20260724_74efedf6,teacher_full_view,
Case1070,CenterA,5,0,11,0.40982831942038117,0,1,17627.34375,38.5275875185561,LGE-only,0,scar,0.33862571577303485,27014.0625,1,0.5189469485440766,0.0,20260724,tta_teacher_full_view_seed20260724_74efedf6,teacher_full_view,1.532508974870363
