case_id,center,class_id,complete_trimodal,component_count,dice,empty_prediction,gt_positive,gt_volume_mm3,hd95,modality_group,no_t2_edema_predicted_voxels,pathology,precision,pred_volume_mm3,prediction_positive,recall,remote_fp_volume_mm3,seed,source_prefix,variant,volume_ratio
Case1021,CenterA,4,0,0,,1,0,0.0,0.0,LGE-only,0,edema,,0.0,0,,0.0,20260723,screen_student_direct_reliable_seed20260723_epoch375_92668083,student_direct_reliable,
Case1021,CenterA,5,0,6,0.5207617858257884,0,1,29709.635178720408,9.505060727427663,LGE-only,0,scar,0.5803757828810021,24174.82771903807,1,0.4722536806342016,0.0,20260723,screen_student_direct_reliable_seed20260723_epoch375_92668083,student_direct_reliable,0.8137032842582106
Case1029,CenterA,4,0,0,,1,0,0.0,0.0,LGE-only,0,edema,,0.0,0,,0.0,20260723,screen_student_direct_reliable_seed20260723_epoch375_92668083,student_direct_reliable,
Case1029,CenterA,5,0,7,0.18161764705882352,0,1,5159.259845473123,49.83463897679706,LGE-only,0,scar,0.10175077239958806,42817.44709362737,1,0.8444444444444444,0.0,20260723,screen_student_direct_reliable_seed20260723_epoch375_92668083,student_direct_reliable,8.2991452991453
Case1033,CenterA,4,0,0,,1,0,0.0,0.0,LGE-only,0,edema,,0.0,0,,0.0,20260723,screen_student_direct_reliable_seed20260723_epoch375_92668083,student_direct_reliable,
Case1033,CenterA,5,0,3,0.6627985688037907,0,1,35991.34945192447,5.939443610002322,LGE-only,0,scar,0.547444089456869,55208.48997036197,1,0.8397451604998775,0.0,20260723,screen_student_direct_reliable_seed20260723_epoch375_92668083,student_direct_reliable,1.5339377603528548
Case1045,CenterA,4,0,0,,1,0,0.0,0.0,LGE-only,0,edema,,0.0,0,,0.0,20260723,screen_student_direct_reliable_seed20260723_epoch375_92668083,student_direct_reliable,
Case1045,CenterA,5,0,6,0.1351244567364678,0,1,40984.048370752644,57.79468661430829,LGE-only,0,scar,0.16395014381591563,28727.394120090732,1,0.11491935483870967,0.0,20260723,screen_student_direct_reliable_seed20260723_epoch375_92668083,student_direct_reliable,0.7009408602150538
Case1047,CenterA,4,0,0,,1,0,0.0,0.0,LGE-only,0,edema,,0.0,0,,0.0,20260723,screen_student_direct_reliable_seed20260723_epoch375_92668083,student_direct_reliable,
Case1047,CenterA,5,0,8,0.6113491300166127,0,1,70019.66121200379,5.959124490713826,LGE-only,0,scar,0.7386435664483414,49433.63014862977,1,0.5214797136038186,0.0,20260723,screen_student_direct_reliable_seed20260723_epoch375_92668083,student_direct_reliable,0.7059964200477327
Case1053,CenterA,4,0,0,,1,0,0.0,0.0,LGE-only,0,edema,,0.0,0,,0.0,20260723,screen_student_direct_reliable_seed20260723_epoch375_92668083,student_direct_reliable,
Case1053,CenterA,5,0,11,0.4773060029282577,0,1,33356.93359375,48.814100485925174,LGE-only,0,scar,0.38786436644854255,53352.05078125,1,0.6203615604186489,0.0,20260723,screen_student_direct_reliable_seed20260723_epoch375_92668083,student_direct_reliable,1.599429115128449
Case1062,CenterA,4,0,0,,1,0,0.0,0.0,LGE-only,0,edema,,0.0,0,,0.0,20260723,screen_student_direct_reliable_seed20260723_epoch375_92668083,student_direct_reliable,
Case1062,CenterA,5,0,5,0.49784896419352703,0,1,41679.76415334355,20.349712434296436,LGE-only,0,scar,0.36222671674853124,91570.2478214486,1,0.7958104104951333,0.0,20260723,screen_student_direct_reliable_seed20260723_epoch375_92668083,student_direct_reliable,2.19699534490055
Case1073,CenterA,4,0,0,,1,0,0.0,0.0,LGE-only,0,edema,,0.0,0,,0.0,20260723,screen_student_direct_reliable_seed20260723_epoch375_92668083,student_direct_reliable,
Case1073,CenterA,5,0,5,0.4864978019677622,0,1,43159.72199943783,13.39446631252806,LGE-only,0,scar,0.45073700543056633,50598.34620943644,1,0.5284220100045475,0.0,20260723,screen_student_direct_reliable_seed20260723_epoch375_92668083,student_direct_reliable,1.1723510686675762
Case1080,CenterA,4,0,0,,1,0,0.0,0.0,LGE-only,0,edema,,0.0,0,,0.0,20260723,screen_student_direct_reliable_seed20260723_epoch375_92668083,student_direct_reliable,
Case1080,CenterA,5,0,10,0.5515743756786102,0,1,33545.22324711496,12.847913029588232,LGE-only,0,scar,0.5525743292240755,33424.03385677134,1,0.5505780346820809,4120.439271683196,20260723,screen_student_direct_reliable_seed20260723_epoch375_92668083,student_direct_reliable,0.9963872832369942
Case2007,CenterB,4,1,6,0.6731369150779896,0,1,45846.13921029703,5.3125001192092896,C0+LGE+T2,0,edema,0.6823612087139845,44623.157384577746,1,0.6641586867305062,0.0,20260723,screen_student_direct_reliable_seed20260723_epoch375_92668083,student_direct_reliable,0.9733242134062927
Case2007,CenterB,5,1,1,0.5695538057742782,0,1,40860.13638236459,10.608647573593466,C0+LGE+T2,0,scar,0.6622583926754833,30825.413709796154,1,0.49961627014581733,0.0,20260723,screen_student_direct_reliable_seed20260723_epoch375_92668083,student_direct_reliable,0.7544128933231006
Case2020,CenterB,4,1,1,0.5732801595214357,0,1,32361.980619033195,9.029513924604055,C0+LGE+T2,0,edema,0.5903490759753593,30543.187134630167,1,0.5571705426356589,0.0,20260723,screen_student_direct_reliable_seed20260723_epoch375_92668083,student_direct_reliable,0.9437984496124031
Case2020,CenterB,5,1,2,0.4774193548387097,0,1,17592.123185346532,20.617633391866804,C0+LGE+T2,0,scar,0.8644859813084113,6710.720787280139,1,0.32976827094474154,0.0,20260723,screen_student_direct_reliable_seed20260723_epoch375_92668083,student_direct_reliable,0.38146167557932265
Case2033,CenterB,4,1,7,0.4787018255578093,0,1,17797.91259765625,14.609375,C0+LGE+T2,0,edema,0.3632632119035403,34378.72314453125,1,0.7016848364717542,0.0,20260723,screen_student_direct_reliable_seed20260723_epoch375_92668083,student_direct_reliable,1.931615460852329
Case2033,CenterB,5,1,2,0.7095959595959596,0,1,19403.076171875,6.640625,C0+LGE+T2,0,scar,0.6606583072100314,22507.568359375,1,0.7663636363636364,0.0,20260723,screen_student_direct_reliable_seed20260723_epoch375_92668083,student_direct_reliable,1.16
Case3004,CenterC,4,1,5,0.22489138768208536,0,1,21348.70402834782,22.836150575805558,C0+LGE+T2,0,edema,0.7773851590106007,3610.2080908410117,1,0.13146100985957573,0.0,20260723,screen_student_direct_reliable_seed20260723_epoch375_92668083,student_direct_reliable,0.1691066626829997
Case3004,CenterC,5,1,1,0.616400660429279,0,1,14836.2968538802,24.000003814697266,C0+LGE+T2,0,scar,0.5376,19932.686013919014,1,0.7222699914015477,0.0,20260723,screen_student_direct_reliable_seed20260723_epoch375_92668083,student_direct_reliable,1.3435081685296646
Case3011,CenterC,4,1,7,0.304437564499484,0,1,10611.629688847093,28.90862384945338,C0+LGE+T2,0,edema,0.2757009345794392,13081.156413670955,1,0.33986175115207373,0.0,20260723,screen_student_direct_reliable_seed20260723_epoch375_92668083,student_direct_reliable,1.2327188940092166
Case3011,CenterC,5,1,1,0.7887593804885837,0,1,38216.53733564057,4.428705481770038,C0+LGE+T2,0,scar,0.78737647433854,38351.01651372504,1,0.7901471529110684,0.0,20260723,screen_student_direct_reliable_seed20260723_epoch375_92668083,student_direct_reliable,1.0035188739603327
Case3023,CenterC,4,1,4,0.09009812667261374,0,1,9342.752245250682,38.545279893220595,C0+LGE+T2,0,edema,0.06833558863328823,18074.067825236267,1,0.13219895287958114,0.0,20260723,screen_student_direct_reliable_seed20260723_epoch375_92668083,student_direct_reliable,1.9345549738219896
Case3023,CenterC,5,1,6,0.6841437632135307,0,1,23662.598945759255,7.853365557725042,C0+LGE+T2,0,scar,0.5788908765652951,34179.30958831892,1,0.8361757105943153,0.0,20260723,screen_student_direct_reliable_seed20260723_epoch375_92668083,student_direct_reliable,1.4444444444444444
Case3038,CenterC,4,1,11,0.16392760557520283,0,1,12223.186977062142,24.503430184778466,C0+LGE+T2,0,edema,0.122284295468653,24847.387028450612,1,0.24858044164037854,0.0,20260723,screen_student_direct_reliable_seed20260723_epoch375_92668083,student_direct_reliable,2.032807570977918
Case3038,CenterC,5,1,4,0.6222161310217228,0,1,65665.89092093636,10.496116283237814,C0+LGE+T2,0,scar,0.7469562356038171,46872.25895683514,1,0.533176746917205,0.0,20260723,screen_student_direct_reliable_seed20260723_epoch375_92668083,student_direct_reliable,0.7137991779213153
Case3040,CenterC,4,1,13,0.25645295587010825,0,1,3961.0224066178866,23.906546572005528,C0+LGE+T2,0,edema,0.17559863169897377,10721.656329024341,1,0.47530864197530864,0.0,20260723,screen_student_direct_reliable_seed20260723_epoch375_92668083,student_direct_reliable,2.70679012345679
Case3040,CenterC,5,1,1,0.8763565891472869,0,1,34157.70556818017,1.458133339881897,C0+LGE+T2,0,scar,0.9556213017751479,28925.243870549137,1,0.8092340730136006,0.0,20260723,screen_student_direct_reliable_seed20260723_epoch375_92668083,student_direct_reliable,0.8468146027201146
