variant,step,task,expert_index,mean_weight,batch_cases
srr_v2_light_refine_hardneg,1,anatomy_scale0,0,0.19749031960964203,Case3028
srr_v2_light_refine_hardneg,1,anatomy_scale0,1,0.13636764883995056,Case3028
srr_v2_light_refine_hardneg,1,anatomy_scale0,2,0.15498079359531403,Case3028
srr_v2_light_refine_hardneg,1,anatomy_scale0,3,0.14281794428825378,Case3028
srr_v2_light_refine_hardneg,1,anatomy_scale0,4,0.12087147682905197,Case3028
srr_v2_light_refine_hardneg,1,anatomy_scale0,5,0.11398505419492722,Case3028
srr_v2_light_refine_hardneg,1,anatomy_scale0,6,0.1334867775440216,Case3028
srr_v2_light_refine_hardneg,1,scar_scale0,0,0.1782834678888321,Case3028
srr_v2_light_refine_hardneg,1,scar_scale0,1,0.12189043313264847,Case3028
srr_v2_light_refine_hardneg,1,scar_scale0,2,0.1337258517742157,Case3028
srr_v2_light_refine_hardneg,1,scar_scale0,3,0.11048100143671036,Case3028
srr_v2_light_refine_hardneg,1,scar_scale0,4,0.12399028986692429,Case3028
srr_v2_light_refine_hardneg,1,scar_scale0,5,0.1840161383152008,Case3028
srr_v2_light_refine_hardneg,1,scar_scale0,6,0.1476128250360489,Case3028
srr_v2_light_refine_hardneg,1,edema_scale0,0,0.12290605157613754,Case3028
srr_v2_light_refine_hardneg,1,edema_scale0,1,0.1521349996328354,Case3028
srr_v2_light_refine_hardneg,1,edema_scale0,2,0.14486423134803772,Case3028
srr_v2_light_refine_hardneg,1,edema_scale0,3,0.11889944970607758,Case3028
srr_v2_light_refine_hardneg,1,edema_scale0,4,0.15064260363578796,Case3028
srr_v2_light_refine_hardneg,1,edema_scale0,5,0.12259584665298462,Case3028
srr_v2_light_refine_hardneg,1,edema_scale0,6,0.1879568099975586,Case3028
srr_v2_light_refine_hardneg,1,anatomy_scale1,0,0.13043469190597534,Case3028
srr_v2_light_refine_hardneg,1,anatomy_scale1,1,0.13027885556221008,Case3028
srr_v2_light_refine_hardneg,1,anatomy_scale1,2,0.17913155257701874,Case3028
srr_v2_light_refine_hardneg,1,anatomy_scale1,3,0.16532504558563232,Case3028
srr_v2_light_refine_hardneg,1,anatomy_scale1,4,0.12489139288663864,Case3028
srr_v2_light_refine_hardneg,1,anatomy_scale1,5,0.11223477125167847,Case3028
srr_v2_light_refine_hardneg,1,anatomy_scale1,6,0.15770362317562103,Case3028
srr_v2_light_refine_hardneg,1,scar_scale1,0,0.1488783210515976,Case3028
srr_v2_light_refine_hardneg,1,scar_scale1,1,0.18140576779842377,Case3028
srr_v2_light_refine_hardneg,1,scar_scale1,2,0.10667545348405838,Case3028
srr_v2_light_refine_hardneg,1,scar_scale1,3,0.15610471367835999,Case3028
srr_v2_light_refine_hardneg,1,scar_scale1,4,0.15914228558540344,Case3028
srr_v2_light_refine_hardneg,1,scar_scale1,5,0.11434634029865265,Case3028
srr_v2_light_refine_hardneg,1,scar_scale1,6,0.13344714045524597,Case3028
srr_v2_light_refine_hardneg,1,edema_scale1,0,0.15535955131053925,Case3028
srr_v2_light_refine_hardneg,1,edema_scale1,1,0.09271067380905151,Case3028
srr_v2_light_refine_hardneg,1,edema_scale1,2,0.170087993144989,Case3028
srr_v2_light_refine_hardneg,1,edema_scale1,3,0.14631731808185577,Case3028
srr_v2_light_refine_hardneg,1,edema_scale1,4,0.12063569575548172,Case3028
srr_v2_light_refine_hardneg,1,edema_scale1,5,0.10492261499166489,Case3028
srr_v2_light_refine_hardneg,1,edema_scale1,6,0.20996610820293427,Case3028
srr_v2_light_refine_hardneg,1,anatomy_scale2,0,0.12410829961299896,Case3028
srr_v2_light_refine_hardneg,1,anatomy_scale2,1,0.10735150426626205,Case3028
srr_v2_light_refine_hardneg,1,anatomy_scale2,2,0.17314599454402924,Case3028
srr_v2_light_refine_hardneg,1,anatomy_scale2,3,0.1762160062789917,Case3028
srr_v2_light_refine_hardneg,1,anatomy_scale2,4,0.16933050751686096,Case3028
srr_v2_light_refine_hardneg,1,anatomy_scale2,5,0.09812293201684952,Case3028
srr_v2_light_refine_hardneg,1,anatomy_scale2,6,0.15172480046749115,Case3028
srr_v2_light_refine_hardneg,1,scar_scale2,0,0.16172364354133606,Case3028
srr_v2_light_refine_hardneg,1,scar_scale2,1,0.1385374218225479,Case3028
srr_v2_light_refine_hardneg,1,scar_scale2,2,0.16658668220043182,Case3028
srr_v2_light_refine_hardneg,1,scar_scale2,3,0.12069574743509293,Case3028
srr_v2_light_refine_hardneg,1,scar_scale2,4,0.15622039139270782,Case3028
srr_v2_light_refine_hardneg,1,scar_scale2,5,0.1218702644109726,Case3028
srr_v2_light_refine_hardneg,1,scar_scale2,6,0.13436585664749146,Case3028
srr_v2_light_refine_hardneg,1,edema_scale2,0,0.15199880301952362,Case3028
srr_v2_light_refine_hardneg,1,edema_scale2,1,0.14016903936862946,Case3028
srr_v2_light_refine_hardneg,1,edema_scale2,2,0.18863807618618011,Case3028
srr_v2_light_refine_hardneg,1,edema_scale2,3,0.181071475148201,Case3028
srr_v2_light_refine_hardneg,1,edema_scale2,4,0.13708028197288513,Case3028
srr_v2_light_refine_hardneg,1,edema_scale2,5,0.10804010182619095,Case3028
srr_v2_light_refine_hardneg,1,edema_scale2,6,0.09300225973129272,Case3028
srr_v2_light_refine_hardneg,250,anatomy_scale0,0,0.6556082963943481,Case1043
srr_v2_light_refine_hardneg,250,anatomy_scale0,1,0.34439167380332947,Case1043
srr_v2_light_refine_hardneg,250,anatomy_scale0,2,0.0,Case1043
srr_v2_light_refine_hardneg,250,anatomy_scale0,3,0.0,Case1043
srr_v2_light_refine_hardneg,250,anatomy_scale0,4,0.0,Case1043
srr_v2_light_refine_hardneg,250,anatomy_scale0,5,0.0,Case1043
srr_v2_light_refine_hardneg,250,anatomy_scale0,6,0.0,Case1043
srr_v2_light_refine_hardneg,250,scar_scale0,0,0.5592532157897949,Case1043
srr_v2_light_refine_hardneg,250,scar_scale0,1,0.4407467544078827,Case1043
srr_v2_light_refine_hardneg,250,scar_scale0,2,0.0,Case1043
srr_v2_light_refine_hardneg,250,scar_scale0,3,0.0,Case1043
srr_v2_light_refine_hardneg,250,scar_scale0,4,0.0,Case1043
srr_v2_light_refine_hardneg,250,scar_scale0,5,0.0,Case1043
srr_v2_light_refine_hardneg,250,scar_scale0,6,0.0,Case1043
srr_v2_light_refine_hardneg,250,edema_scale0,0,0.4572841227054596,Case1043
srr_v2_light_refine_hardneg,250,edema_scale0,1,0.5427159070968628,Case1043
srr_v2_light_refine_hardneg,250,edema_scale0,2,0.0,Case1043
srr_v2_light_refine_hardneg,250,edema_scale0,3,0.0,Case1043
srr_v2_light_refine_hardneg,250,edema_scale0,4,0.0,Case1043
srr_v2_light_refine_hardneg,250,edema_scale0,5,0.0,Case1043
srr_v2_light_refine_hardneg,250,edema_scale0,6,0.0,Case1043
