checkpoint,checkpoint_step,checkpoint_sha256,case_id,split,metric_name,t2_present,dice,hd95_voxels,exact_hd_voxels,infinite_hd,lesion_recall,gt_component_count,pred_component_count,remote_fp_count_known_bug_old_definition,volume_ratio,empty_gt,empty_pred,nnunet_dice,dice_delta_vs_nnunet,nnunet_hd95_voxels,help_vs_nnunet,harm_vs_nnunet
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,1500,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case2023,inner_select,edema_zone,1.000000000,0.633405935,15.362291496,30.430248109,False,1.000000000,1,3,0,1.731870584,False,False,0.887862162,-0.254456227,1.732050808,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,1500,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case2034,inner_select,scar,1.000000000,0.510981623,7.071067812,20.248456731,False,1.000000000,1,2,0,2.334828102,False,False,0.892646481,-0.381664858,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,1500,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case2034,inner_select,pure_edema,1.000000000,0.258489076,15.719382875,40.249223595,False,0.333333333,6,21,0,3.239955357,False,False,0.828796744,-0.570307668,1.414213562,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,1500,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case2034,inner_select,edema_zone,1.000000000,0.512363667,14.795266034,40.249223595,False,1.000000000,1,2,0,2.837380192,False,False,0.894346617,-0.381982951,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,1500,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case3009,inner_select,scar,1.000000000,0.481355932,29.199235564,45.891175622,False,1.000000000,1,5,0,2.206521739,False,False,0.924504950,-0.443149018,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,1500,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case3009,inner_select,pure_edema,1.000000000,0.047070928,100.941071360,138.978415590,False,1.000000000,2,28,0,22.175856930,False,False,0.828828829,-0.781757901,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,1500,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case3009,inner_select,edema_zone,1.000000000,0.147508154,99.769734890,138.426876003,False,1.000000000,1,15,0,10.659106071,False,False,0.917910448,-0.770402294,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,1500,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case3014,inner_select,scar,1.000000000,0.681294161,2.828427125,4.242640687,False,1.000000000,1,1,0,1.750426185,False,False,0.897086709,-0.215792548,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,1500,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case3014,inner_select,pure_edema,1.000000000,0.228504122,79.378838490,88.243979965,False,0.181818182,11,46,0,1.606578947,False,False,0.748856359,-0.520352236,2.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,1500,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case3014,inner_select,edema_zone,1.000000000,0.684036750,67.690102655,88.243979965,False,0.500000000,2,5,0,1.672549396,False,False,0.907303647,-0.223266897,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,1500,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case3017,inner_select,scar,1.000000000,0.688658429,8.549835897,82.225300243,False,1.000000000,1,3,0,1.760889430,False,False,0.889790821,-0.201132392,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,1500,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case3017,inner_select,pure_edema,1.000000000,0.079802956,110.022952146,117.515956363,False,1.000000000,2,41,0,6.036395147,False,False,0.793969849,-0.714166894,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,1500,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case3017,inner_select,edema_zone,1.000000000,0.582852627,99.272352136,109.077953776,False,1.000000000,1,6,0,2.278497409,False,False,0.904473684,-0.321621057,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,1500,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case3028,inner_select,scar,1.000000000,0.463266739,6.557438524,10.295630141,False,0.500000000,6,1,0,2.492420865,False,False,0.884495317,-0.421228578,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,1500,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case3028,inner_select,pure_edema,1.000000000,0.176841276,74.431176264,109.041276588,False,0.500000000,4,49,0,1.953184065,False,False,0.918564835,-0.741723559,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,1500,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case3028,inner_select,edema_zone,1.000000000,0.497436322,67.000000000,97.718984849,False,1.000000000,2,3,0,2.051608833,False,False,0.919042041,-0.421605719,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,1500,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case3032,inner_select,scar,1.000000000,0.000000000,inf,inf,True,1.000000000,0,4,0,2445.000000000,True,False,0.000000000,0.000000000,inf,False,False
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,1500,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case3032,inner_select,pure_edema,1.000000000,0.345461880,112.139198489,123.203084377,False,1.000000000,1,19,0,2.471988796,False,False,0.961890030,-0.616428150,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,1500,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case3032,inner_select,edema_zone,1.000000000,0.467031824,112.052442130,123.203084377,False,1.000000000,1,11,0,3.040056022,False,False,0.955841252,-0.488809428,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,1500,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case3036,inner_select,scar,1.000000000,0.715224653,2.828427125,11.180339887,False,1.000000000,1,2,0,1.602636007,False,False,0.908963781,-0.193739129,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,1500,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case3036,inner_select,pure_edema,1.000000000,0.172692308,9.110433579,15.779733838,False,0.666666667,9,33,0,1.104411170,False,False,0.800088359,-0.627396051,1.414213562,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,1500,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case3036,inner_select,edema_zone,1.000000000,0.659546432,7.681145748,15.000000000,False,1.000000000,1,3,0,1.388437966,False,False,0.895701319,-0.236154887,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,1500,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case3042,inner_select,scar,1.000000000,0.773902133,2.828427125,21.400934559,False,1.000000000,1,2,0,1.501569366,False,False,0.956299841,-0.182397708,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,1500,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case3042,inner_select,pure_edema,1.000000000,0.259813841,113.224334695,124.547179816,False,0.533333333,30,56,0,1.601052632,False,False,0.849903897,-0.590090056,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,1500,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case3042,inner_select,edema_zone,1.000000000,0.780204037,81.428802742,124.547179816,False,1.000000000,1,3,0,1.497831273,False,False,0.960630784,-0.180426746,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,1500,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case7006,inner_select,scar,0.000000000,0.000000000,inf,inf,True,1.000000000,0,1,0,3559.000000000,True,False,1.000000000,-1.000000000,0.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,1500,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case7006,inner_select,pure_edema,0.000000000,1.000000000,0.000000000,0.000000000,False,1.000000000,0,0,0,0.000000000,True,True,1.000000000,0.000000000,0.000000000,False,False
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,1500,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case7006,inner_select,edema_zone,0.000000000,1.000000000,0.000000000,0.000000000,False,1.000000000,0,0,0,0.000000000,True,True,1.000000000,0.000000000,0.000000000,False,False
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,1500,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case8009,inner_select,scar,0.000000000,0.224772592,19.442222095,130.023074875,False,1.000000000,1,4,0,2.888595041,False,False,0.800610376,-0.575837784,1.414213562,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,1500,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case8009,inner_select,pure_edema,0.000000000,1.000000000,0.000000000,0.000000000,False,1.000000000,0,0,0,0.000000000,True,True,1.000000000,0.000000000,0.000000000,False,False
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,1500,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case8009,inner_select,edema_zone,0.000000000,0.000000000,inf,inf,True,0.000000000,1,0,0,0.000000000,False,True,0.800610376,-0.800610376,1.414213562,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,1500,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case8012,inner_select,scar,0.000000000,0.386944288,23.370918584,148.398113196,False,1.000000000,1,4,0,1.727133211,False,False,0.895817256,-0.508872968,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,1500,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case8012,inner_select,pure_edema,0.000000000,1.000000000,0.000000000,0.000000000,False,1.000000000,0,0,0,0.000000000,True,True,1.000000000,0.000000000,0.000000000,False,False
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,1500,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case8012,inner_select,edema_zone,0.000000000,0.000000000,inf,inf,True,0.000000000,1,0,0,0.000000000,False,True,0.895817256,-0.895817256,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,1500,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case8025,inner_select,scar,0.000000000,0.427243266,5.916079783,13.674794331,False,0.500000000,2,2,0,1.817392606,False,False,0.898517346,-0.471274079,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,1500,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case8025,inner_select,pure_edema,0.000000000,1.000000000,0.000000000,0.000000000,False,1.000000000,0,0,0,0.000000000,True,True,1.000000000,0.000000000,0.000000000,False,False
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,1500,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case8025,inner_select,edema_zone,0.000000000,0.000000000,inf,inf,True,0.000000000,2,0,0,0.000000000,False,True,0.898517346,-0.898517346,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,1500,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case8029,inner_select,scar,0.000000000,0.385742015,16.610186366,99.664436987,False,1.000000000,1,6,0,2.793172691,False,False,0.826995546,-0.441253531,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,1500,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case8029,inner_select,pure_edema,0.000000000,1.000000000,0.000000000,0.000000000,False,1.000000000,0,0,0,0.000000000,True,True,1.000000000,0.000000000,0.000000000,False,False
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,1500,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case8029,inner_select,edema_zone,0.000000000,0.000000000,inf,inf,True,0.000000000,1,0,0,0.000000000,False,True,0.826995546,-0.826995546,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,1500,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case8030,inner_select,scar,0.000000000,0.266002583,21.118712082,29.137604569,False,1.000000000,1,1,0,2.836518047,False,False,0.799781182,-0.533778599,1.414213562,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,1500,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case8030,inner_select,pure_edema,0.000000000,1.000000000,0.000000000,0.000000000,False,1.000000000,0,0,0,0.000000000,True,True,1.000000000,0.000000000,0.000000000,False,False
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,1500,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case8030,inner_select,edema_zone,0.000000000,0.000000000,inf,inf,True,0.000000000,1,0,0,0.000000000,False,True,0.799781182,-0.799781182,1.414213562,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step02000.pt,2000,43aafa0a80e85d5b8c91b814d32d25ff8e3bdacc01586f5a6f8504ae0364128f,Case1004,inner_select,scar,0.000000000,0.548749070,5.000000000,48.959166660,False,0.500000000,2,3,0,2.095065119,False,False,0.882588974,-0.333839905,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step02000.pt,2000,43aafa0a80e85d5b8c91b814d32d25ff8e3bdacc01586f5a6f8504ae0364128f,Case1004,inner_select,pure_edema,0.000000000,1.000000000,0.000000000,0.000000000,False,1.000000000,0,0,0,0.000000000,True,True,1.000000000,0.000000000,0.000000000,False,False
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step02000.pt,2000,43aafa0a80e85d5b8c91b814d32d25ff8e3bdacc01586f5a6f8504ae0364128f,Case1004,inner_select,edema_zone,0.000000000,0.000000000,inf,inf,True,0.000000000,2,0,0,0.000000000,False,True,0.882588974,-0.882588974,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step02000.pt,2000,43aafa0a80e85d5b8c91b814d32d25ff8e3bdacc01586f5a6f8504ae0364128f,Case1008,inner_select,scar,0.000000000,0.445101629,4.472135955,9.433981132,False,0.666666667,3,1,0,3.008844562,False,False,0.873903002,-0.428801373,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step02000.pt,2000,43aafa0a80e85d5b8c91b814d32d25ff8e3bdacc01586f5a6f8504ae0364128f,Case1008,inner_select,pure_edema,0.000000000,1.000000000,0.000000000,0.000000000,False,1.000000000,0,0,0,0.000000000,True,True,1.000000000,0.000000000,0.000000000,False,False
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step02000.pt,2000,43aafa0a80e85d5b8c91b814d32d25ff8e3bdacc01586f5a6f8504ae0364128f,Case1008,inner_select,edema_zone,0.000000000,0.000000000,inf,inf,True,0.000000000,3,0,0,0.000000000,False,True,0.873903002,-0.873903002,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step02000.pt,2000,43aafa0a80e85d5b8c91b814d32d25ff8e3bdacc01586f5a6f8504ae0364128f,Case1020,inner_select,scar,0.000000000,0.356436713,4.690415760,9.165151390,False,0.250000000,4,1,0,2.936835389,False,False,0.759444951,-0.403008238,1.414213562,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step02000.pt,2000,43aafa0a80e85d5b8c91b814d32d25ff8e3bdacc01586f5a6f8504ae0364128f,Case1020,inner_select,pure_edema,0.000000000,1.000000000,0.000000000,0.000000000,False,1.000000000,0,0,0,0.000000000,True,True,1.000000000,0.000000000,0.000000000,False,False
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step02000.pt,2000,43aafa0a80e85d5b8c91b814d32d25ff8e3bdacc01586f5a6f8504ae0364128f,Case1020,inner_select,edema_zone,0.000000000,0.000000000,inf,inf,True,0.000000000,4,0,0,0.000000000,False,True,0.759444951,-0.759444951,1.414213562,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step02000.pt,2000,43aafa0a80e85d5b8c91b814d32d25ff8e3bdacc01586f5a6f8504ae0364128f,Case1026,inner_select,scar,0.000000000,0.451100071,29.308701780,42.649736224,False,0.066666667,30,15,0,2.743358130,False,False,0.838818347,-0.387718276,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step02000.pt,2000,43aafa0a80e85d5b8c91b814d32d25ff8e3bdacc01586f5a6f8504ae0364128f,Case1026,inner_select,pure_edema,0.000000000,1.000000000,0.000000000,0.000000000,False,1.000000000,0,0,0,0.000000000,True,True,1.000000000,0.000000000,0.000000000,False,False
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step02000.pt,2000,43aafa0a80e85d5b8c91b814d32d25ff8e3bdacc01586f5a6f8504ae0364128f,Case1026,inner_select,edema_zone,0.000000000,0.000000000,inf,inf,True,0.000000000,30,0,0,0.000000000,False,True,0.838818347,-0.838818347,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step02000.pt,2000,43aafa0a80e85d5b8c91b814d32d25ff8e3bdacc01586f5a6f8504ae0364128f,Case1032,inner_select,scar,0.000000000,0.464900259,4.582575695,8.366600265,False,0.600000000,5,2,0,2.098372258,False,False,0.767600303,-0.302700044,1.732050808,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step02000.pt,2000,43aafa0a80e85d5b8c91b814d32d25ff8e3bdacc01586f5a6f8504ae0364128f,Case1032,inner_select,pure_edema,0.000000000,1.000000000,0.000000000,0.000000000,False,1.000000000,0,0,0,0.000000000,True,True,1.000000000,0.000000000,0.000000000,False,False
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step02000.pt,2000,43aafa0a80e85d5b8c91b814d32d25ff8e3bdacc01586f5a6f8504ae0364128f,Case1032,inner_select,edema_zone,0.000000000,0.000000000,inf,inf,True,0.000000000,5,0,0,0.000000000,False,True,0.767600303,-0.767600303,1.732050808,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step02000.pt,2000,43aafa0a80e85d5b8c91b814d32d25ff8e3bdacc01586f5a6f8504ae0364128f,Case1035,inner_select,scar,0.000000000,0.466136217,4.123105626,8.602325267,False,1.000000000,5,2,0,2.425534690,False,False,0.874991823,-0.408855607,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step02000.pt,2000,43aafa0a80e85d5b8c91b814d32d25ff8e3bdacc01586f5a6f8504ae0364128f,Case1035,inner_select,pure_edema,0.000000000,1.000000000,0.000000000,0.000000000,False,1.000000000,0,0,0,0.000000000,True,True,1.000000000,0.000000000,0.000000000,False,False
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step02000.pt,2000,43aafa0a80e85d5b8c91b814d32d25ff8e3bdacc01586f5a6f8504ae0364128f,Case1035,inner_select,edema_zone,0.000000000,0.000000000,inf,inf,True,0.000000000,5,0,0,0.000000000,False,True,0.874991823,-0.874991823,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step02000.pt,2000,43aafa0a80e85d5b8c91b814d32d25ff8e3bdacc01586f5a6f8504ae0364128f,Case1039,inner_select,scar,0.000000000,0.475089423,4.123105626,15.165750888,False,0.750000000,4,4,0,2.914000000,False,False,0.865745311,-0.390655888,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step02000.pt,2000,43aafa0a80e85d5b8c91b814d32d25ff8e3bdacc01586f5a6f8504ae0364128f,Case1039,inner_select,pure_edema,0.000000000,1.000000000,0.000000000,0.000000000,False,1.000000000,0,0,0,0.000000000,True,True,1.000000000,0.000000000,0.000000000,False,False
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step02000.pt,2000,43aafa0a80e85d5b8c91b814d32d25ff8e3bdacc01586f5a6f8504ae0364128f,Case1039,inner_select,edema_zone,0.000000000,0.000000000,inf,inf,True,0.000000000,4,0,0,0.000000000,False,True,0.865745311,-0.865745311,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step02000.pt,2000,43aafa0a80e85d5b8c91b814d32d25ff8e3bdacc01586f5a6f8504ae0364128f,Case1043,inner_select,scar,0.000000000,0.349385058,10.544911414,98.035707780,False,0.875000000,8,14,0,2.281068059,False,False,0.773066269,-0.423681211,1.414213562,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step02000.pt,2000,43aafa0a80e85d5b8c91b814d32d25ff8e3bdacc01586f5a6f8504ae0364128f,Case1043,inner_select,pure_edema,0.000000000,1.000000000,0.000000000,0.000000000,False,1.000000000,0,0,0,0.000000000,True,True,1.000000000,0.000000000,0.000000000,False,False
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step02000.pt,2000,43aafa0a80e85d5b8c91b814d32d25ff8e3bdacc01586f5a6f8504ae0364128f,Case1043,inner_select,edema_zone,0.000000000,0.000000000,inf,inf,True,0.000000000,8,0,0,0.000000000,False,True,0.773066269,-0.773066269,1.414213562,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step02000.pt,2000,43aafa0a80e85d5b8c91b814d32d25ff8e3bdacc01586f5a6f8504ae0364128f,Case1056,inner_select,scar,0.000000000,0.368684438,21.773825522,65.038450166,False,0.500000000,6,8,0,4.123767258,False,False,0.854109507,-0.485425069,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step02000.pt,2000,43aafa0a80e85d5b8c91b814d32d25ff8e3bdacc01586f5a6f8504ae0364128f,Case1056,inner_select,pure_edema,0.000000000,1.000000000,0.000000000,0.000000000,False,1.000000000,0,0,0,0.000000000,True,True,1.000000000,0.000000000,0.000000000,False,False
