case_id,center,metric_name,best_case_model,nnunet_dice,mosaic_dice,case_oracle_dice,union_prediction_dice,voxel_tp_oracle_dice,unique_recovery_mosaic_over_nnunet_fraction,unique_recovery_nnunet_over_mosaic_fraction
Case2027,CenterB,pure_edema,nnunet_oof,0.5928338762214984,0.0,0.5928338762214984,0.5928338762214984,0.7505154639175258,0.0,0.6006600660066007
Case2027,CenterB,lesion_union,nnunet_oof,0.7466191113092584,0.6270748801180376,0.7466191113092584,0.7644504748982361,0.9385307346326837,0.09573132454488387,0.35059635907093534
Case2030,CenterB,scar,nnunet_oof,0.7531055900621118,0.7383561643835617,0.7531055900621118,0.7388059701492538,0.928125,0.1588921282798834,0.08017492711370262
Case2030,CenterB,pure_edema,nnunet_oof,0.5475923852183651,0.0,0.5475923852183651,0.5475923852183651,0.8122923588039868,0.0,0.6839160839160839
Case2030,CenterB,lesion_union,nnunet_oof,0.7534157449577098,0.5554022988505747,0.7534157449577098,0.7630672926447575,0.9305343511450381,0.04354032833690221,0.43897216274089934
Case3002,CenterC,scar,nnunet_oof,0.37649402390438247,0.0,0.37649402390438247,0.2920610392118988,0.45501053265121877,0.0,0.2945072068562524
Case3002,CenterC,pure_edema,nnunet_oof,0.12084118016321406,0.0,0.12084118016321406,0.12084118016321406,0.13305685156385,0.0,0.07126990003702333
Case3002,CenterC,lesion_union,nnunet_oof,0.4272237196765499,0.0,0.4272237196765499,0.3842756948653563,0.43561052218296037,0.0,0.2784540092859832
Case3007,CenterC,scar,mosaic_clean_oof,0.6102499209111041,0.6151491966335119,0.6151491966335119,0.664063629790311,0.7396907216494846,0.09381390593047034,0.07310838445807771
Case3007,CenterC,pure_edema,nnunet_oof,0.3103300471495928,0.0,0.3103300471495928,0.3103300471495928,0.7776584317937701,0.0,0.6362038664323374
Case3007,CenterC,lesion_union,nnunet_oof,0.627845176198729,0.5886824324324325,0.627845176198729,0.6532106021958523,0.79315917048209,0.050881499665253294,0.19058245927248382
Case3014,CenterC,scar,mosaic_clean_oof,0.6675094816687737,0.8205348205348205,0.8205348205348205,0.7970005356186395,0.8924876293297346,0.23395613322502032,0.028973734091524504
Case3014,CenterC,pure_edema,nnunet_oof,0.43486874690440813,0.0,0.43486874690440813,0.43486874690440813,0.5880776959142666,0.0,0.41650853889943074
Case3014,CenterC,lesion_union,nnunet_oof,0.7363746467501009,0.6123092072870507,0.7363746467501009,0.7719515020464901,0.8433308023285244,0.06389496717724288,0.27556528081692194
Case3018,CenterC,scar,nnunet_oof,0.8374622356495468,0.807435376125472,0.8374622356495468,0.7635574837310195,0.9849597761455055,0.015161957270847692,0.012405237767057202
Case3018,CenterC,pure_edema,nnunet_oof,0.2441947565543071,0.0,0.2441947565543071,0.2441947565543071,0.6995708154506438,0.0,0.5379537953795379
Case3018,CenterC,lesion_union,mosaic_clean_oof,0.7069967707212056,0.797650827549386,0.797650827549386,0.6672032193158953,0.9718640093786636,0.009122006841505131,0.09350057012542759
Case3025,CenterC,scar,mosaic_clean_oof,0.588078588078588,0.7019260165087129,0.7019260165087129,0.7206151592823141,0.7700735639380185,0.17663527615169256,0.041740900992618984
Case3025,CenterC,pure_edema,nnunet_oof,0.26451099920487675,0.0,0.26451099920487675,0.26451099920487675,0.35327433628318583,0.0,0.21453138435081684
Case3025,CenterC,lesion_union,mosaic_clean_oof,0.6093126385809312,0.6587929915639196,0.6587929915639196,0.7086503570174412,0.7456583323069343,0.12225058915946582,0.09603299293008641
Case3028,CenterC,scar,nnunet_oof,0.6900600400266844,0.6489814192970674,0.6900600400266844,0.6285036653730056,0.9430604982206405,0.10070400979491889,0.004897459442913988
Case3028,CenterC,pure_edema,nnunet_oof,0.365702479338843,0.0,0.365702479338843,0.365702479338843,0.44222361024359774,0.0,0.2838813151563753
Case3028,CenterC,lesion_union,nnunet_oof,0.6670185625054984,0.5904795239761989,0.6670185625054984,0.6417295279570728,0.8346313340750481,0.05814962680090262,0.130532893594862
Case3030,CenterC,scar,nnunet_oof,0.7492318946598391,0.6914273375080976,0.7492318946598391,0.7926332794830372,0.8747058404050488,0.1282636248415716,0.16856780735107732
Case3030,CenterC,pure_edema,nnunet_oof,0.36507936507936506,0.0,0.36507936507936506,0.36507936507936506,0.4724448897795591,0.0,0.3092817317153165
Case3030,CenterC,lesion_union,nnunet_oof,0.7278615417286048,0.6135048990674065,0.7278615417286048,0.7524247575242475,0.8150996533795494,0.06124874302952738,0.21281652801901454
Case3033,CenterC,scar,mosaic_clean_oof,0.7598614875037639,0.7741126116153789,0.7741126116153789,0.7842427616926503,0.8641104294478528,0.07926005941128815,0.05252497974615177
Case3033,CenterC,pure_edema,nnunet_oof,0.1659084827401659,0.0,0.1659084827401659,0.1659084827401659,0.2973621103117506,0.0,0.17464788732394365
Case3033,CenterC,lesion_union,nnunet_oof,0.7910228541213795,0.7104267258253948,0.7910228541213795,0.792310763789858,0.8613419322832693,0.023200087136477508,0.16348981592419126
Case3041,CenterC,scar,nnunet_oof,0.7920711974110033,0.7894246881400112,0.7920711974110033,0.8094977168949772,0.8570876039450783,0.08730964467005076,0.03248730964467005
Case3041,CenterC,pure_edema,nnunet_oof,0.36869747899159666,0.0,0.36869747899159666,0.36869747899159666,0.6815533980582524,0.0,0.5169366715758469
Case3041,CenterC,lesion_union,nnunet_oof,0.7949766355140186,0.7490909090909091,0.7949766355140186,0.8024204897269913,0.8792598303777949,0.035498073747936155,0.16097963676389654
Case5007,CenterE,scar,nnunet_oof,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Case5007,CenterE,lesion_union,nnunet_oof,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Case5010,CenterE,scar,nnunet_oof,0.18575851393188855,0.0641025641025641,0.18575851393188855,0.1662971175166297,0.6382978723404256,0.09375,0.375
Case5010,CenterE,lesion_union,nnunet_oof,0.18575851393188855,0.0641025641025641,0.18575851393188855,0.1662971175166297,0.6382978723404256,0.09375,0.375
Case6004,CenterF,scar,nnunet_oof,0.38522427440633245,0.07653429602888087,0.38522427440633245,0.23592175459395376,0.6160990712074303,0.1185682326621924,0.32662192393736017
Case6004,CenterF,lesion_union,nnunet_oof,0.38522427440633245,0.07653429602888087,0.38522427440633245,0.23592175459395376,0.6160990712074303,0.1185682326621924,0.32662192393736017
Case6006,CenterF,scar,nnunet_oof,0.22614840989399293,0.04337671004337671,0.22614840989399293,0.13618122977346278,0.40854368932038837,0.03806734992679356,0.19326500732064422
Case6006,CenterF,lesion_union,nnunet_oof,0.22614840989399293,0.04337671004337671,0.22614840989399293,0.13618122977346278,0.40854368932038837,0.03806734992679356,0.19326500732064422
Case7004,CenterG,scar,nnunet_oof,0.7029231815091774,0.3696612665684831,0.7029231815091774,0.6218961625282167,0.8181143281365999,0.04271356783919598,0.3768844221105528
Case7004,CenterG,lesion_union,nnunet_oof,0.7029231815091774,0.3696612665684831,0.7029231815091774,0.6218961625282167,0.8181143281365999,0.04271356783919598,0.3768844221105528
Case8004,CenterH,scar,mosaic_clean_oof,0.6153846153846154,0.6816999132697311,0.6816999132697311,0.6756077116512993,0.8565356004250797,0.258364312267658,0.01858736059479554
Case8004,CenterH,lesion_union,mosaic_clean_oof,0.6153846153846154,0.6816999132697311,0.6816999132697311,0.6756077116512993,0.8565356004250797,0.258364312267658,0.01858736059479554
Case8006,CenterH,scar,nnunet_oof,0.5608716248223591,0.5459654757125653,0.5608716248223591,0.5982425307557118,0.83390494855463,0.21764705882352942,0.14369747899159663
Case8006,CenterH,lesion_union,nnunet_oof,0.5608716248223591,0.5459654757125653,0.5608716248223591,0.5982425307557118,0.83390494855463,0.21764705882352942,0.14369747899159663
Case8008,CenterH,scar,nnunet_oof,0.4459750322858373,0.4032520325203252,0.4459750322858373,0.4159597863650644,0.645224171539961,0.10359712230215827,0.030215827338129497
Case8008,CenterH,lesion_union,nnunet_oof,0.4459750322858373,0.4032520325203252,0.4459750322858373,0.4159597863650644,0.645224171539961,0.10359712230215827,0.030215827338129497
Case8013,CenterH,scar,nnunet_oof,0.7426099495313626,0.6048237476808905,0.7426099495313626,0.5982905982905983,0.9616775126536515,0.20891364902506965,0.018105849582172703
Case8013,CenterH,lesion_union,nnunet_oof,0.7426099495313626,0.6048237476808905,0.7426099495313626,0.5982905982905983,0.9616775126536515,0.20891364902506965,0.018105849582172703
Case8016,CenterH,scar,mosaic_clean_oof,0.3136954858454476,0.6324961558175295,0.6324961558175295,0.6352941176470588,0.7212543554006968,0.37783832879200724,0.0036330608537693005
Case8016,CenterH,lesion_union,mosaic_clean_oof,0.3136954858454476,0.6324961558175295,0.6324961558175295,0.6352941176470588,0.7212543554006968,0.37783832879200724,0.0036330608537693005
Case8024,CenterH,scar,mosaic_clean_oof,0.6666666666666666,0.7058823529411765,0.7058823529411765,0.7105409927495817,0.9347028613352898,0.2975206611570248,0.05922865013774105
Case8024,CenterH,lesion_union,mosaic_clean_oof,0.6666666666666666,0.7058823529411765,0.7058823529411765,0.7105409927495817,0.9347028613352898,0.2975206611570248,0.05922865013774105
Case8029,CenterH,scar,mosaic_clean_oof,0.07418397626112759,0.3956043956043956,0.3956043956043956,0.40609137055837563,0.6086956521739131,0.3984375,0.015625
Case8029,CenterH,lesion_union,mosaic_clean_oof,0.07418397626112759,0.3956043956043956,0.3956043956043956,0.40609137055837563,0.6086956521739131,0.3984375,0.015625
Case1012,CenterA,scar,nnunet_oof,0.3486005089058524,0.0,0.3486005089058524,0.26862745098039215,0.5219047619047619,0.0,0.35309278350515466
Case1012,CenterA,lesion_union,nnunet_oof,0.3472750316856781,0.0,0.3472750316856781,0.2678396871945259,0.5219047619047619,0.0,0.35309278350515466
Case1014,CenterA,scar,nnunet_oof,0.32310015098137895,0.0547945205479452,0.32310015098137895,0.2593636729762384,0.875,0.0024154589371980675,0.7053140096618358
Case1014,CenterA,lesion_union,nnunet_oof,0.32310015098137895,0.0547945205479452,0.32310015098137895,0.2593636729762384,0.875,0.0024154589371980675,0.7053140096618358
Case1016,CenterA,scar,nnunet_oof,0.6395609877775006,0.3420969773299748,0.6395609877775006,0.5354620816702487,0.8800968914008882,0.09264599855803893,0.39419610670511895
Case1016,CenterA,lesion_union,nnunet_oof,0.6395609877775006,0.3420969773299748,0.6395609877775006,0.5354620816702487,0.8800968914008882,0.09264599855803893,0.39419610670511895
Case1020,CenterA,scar,nnunet_oof,0.5897654584221749,0.2188545927854221,0.5897654584221749,0.44639103013314646,0.7949581929364782,0.0867854183927092,0.415907207953604
Case1020,CenterA,lesion_union,nnunet_oof,0.5897654584221749,0.2188545927854221,0.5897654584221749,0.44639103013314646,0.7949581929364782,0.0867854183927092,0.415907207953604
Case1024,CenterA,scar,nnunet_oof,0.5829669058088406,0.0818658673660547,0.5829669058088406,0.3862629782908589,0.6850373422611383,0.027614571092831962,0.43537015276145713
Case1024,CenterA,lesion_union,nnunet_oof,0.5829669058088406,0.0818658673660547,0.5829669058088406,0.3862629782908589,0.6850373422611383,0.027614571092831962,0.43537015276145713
Case1025,CenterA,scar,nnunet_oof,0.531510503501167,0.2922788371366052,0.531510503501167,0.47508264968776787,0.7305592167200151,0.10264016612281222,0.2981311183625037
Case1025,CenterA,lesion_union,nnunet_oof,0.531510503501167,0.2922788371366052,0.531510503501167,0.47508264968776787,0.7305592167200151,0.10264016612281222,0.2981311183625037
Case1027,CenterA,scar,nnunet_oof,0.4900011974613819,0.14835864772170504,0.4900011974613819,0.3900008037939072,0.6009412930393857,0.06728045325779036,0.2955028328611898
Case1027,CenterA,lesion_union,nnunet_oof,0.4900011974613819,0.14835864772170504,0.4900011974613819,0.3900008037939072,0.6009412930393857,0.06728045325779036,0.2955028328611898
Case1030,CenterA,scar,nnunet_oof,0.4490924805531547,0.22542204568023833,0.4490924805531547,0.3868194842406877,0.6780269058295965,0.16037991858887382,0.2664857530529172
Case1030,CenterA,lesion_union,nnunet_oof,0.4490924805531547,0.22542204568023833,0.4490924805531547,0.3868194842406877,0.6780269058295965,0.16037991858887382,0.2664857530529172
Case1039,CenterA,scar,nnunet_oof,0.6619605753862546,0.24634420697412823,0.6619605753862546,0.4990048851094626,0.7969946539517411,0.06557770838337737,0.39947153495075666
Case1039,CenterA,lesion_union,nnunet_oof,0.6619605753862546,0.24634420697412823,0.6619605753862546,0.4990048851094626,0.7969946539517411,0.06557770838337737,0.39947153495075666
Case1044,CenterA,scar,nnunet_oof,0.6642759202615758,0.0943278620403075,0.6642759202615758,0.48096308651823916,0.8053430479659988,0.033949989835332386,0.5818255743037203
Case1044,CenterA,lesion_union,nnunet_oof,0.6642759202615758,0.0943278620403075,0.6642759202615758,0.48096308651823916,0.8053430479659988,0.033949989835332386,0.5818255743037203
Case1048,CenterA,scar,nnunet_oof,0.6539314764604387,0.0,0.6539314764604387,0.39969868173258005,0.74282514349713,0.0,0.5908685968819599
Case1048,CenterA,lesion_union,nnunet_oof,0.6539314764604387,0.0,0.6539314764604387,0.39969868173258005,0.74282514349713,0.0,0.5908685968819599
Case1051,CenterA,scar,nnunet_oof,0.7578385590393596,0.18886887266521285,0.7578385590393596,0.4615036914268495,0.8991633641567591,0.05946666666666667,0.5512
Case1051,CenterA,lesion_union,nnunet_oof,0.7578385590393596,0.18886887266521285,0.7578385590393596,0.4615036914268495,0.8991633641567591,0.05946666666666667,0.5512
Case1055,CenterA,scar,nnunet_oof,0.45283681714386087,0.037584634517065084,0.45283681714386087,0.2675523760858457,0.6162900188323918,0.006805035726437564,0.3991153453555631
Case1055,CenterA,lesion_union,nnunet_oof,0.45283681714386087,0.037584634517065084,0.45283681714386087,0.2675523760858457,0.6162900188323918,0.006805035726437564,0.3991153453555631
Case1057,CenterA,scar,nnunet_oof,0.7146034099332839,0.21476084890719038,0.7146034099332839,0.48759541984732824,0.8825561312607945,0.04482225656877898,0.5278207109737248
Case1057,CenterA,lesion_union,nnunet_oof,0.7146034099332839,0.21476084890719038,0.7146034099332839,0.48759541984732824,0.8825561312607945,0.04482225656877898,0.5278207109737248
Case1059,CenterA,scar,nnunet_oof,0.5415793151642209,0.4098313803943984,0.5415793151642209,0.4831984302182978,0.8979033728350045,0.17369727047146402,0.22167080231596362
Case1059,CenterA,lesion_union,nnunet_oof,0.5415793151642209,0.4098313803943984,0.5415793151642209,0.4831984302182978,0.8979033728350045,0.17369727047146402,0.22167080231596362
Case1068,CenterA,scar,nnunet_oof,0.5988602337486719,0.28498554667573545,0.5988602337486719,0.482609576551631,0.7571519389701208,0.08064791133844842,0.32344416027280476
Case1068,CenterA,lesion_union,nnunet_oof,0.5988602337486719,0.28498554667573545,0.5988602337486719,0.482609576551631,0.7571519389701208,0.08064791133844842,0.32344416027280476
Case2006,CenterB,scar,mosaic_clean_oof,0.7708798570790532,0.7763304800893189,0.7763304800893189,0.7719298245614035,0.9436997319034852,0.16328257191201354,0.010998307952622674
Case2006,CenterB,pure_edema,nnunet_oof,0.37662337662337664,0.0,0.37662337662337664,0.37662337662337664,0.39007421150278293,0.0,0.24229328723710747
Case2006,CenterB,lesion_union,nnunet_oof,0.5828486204325131,0.44170185125040595,0.5828486204325131,0.6221335992023929,0.6388767003071523,0.04943047496238986,0.17709004943047496
Case2009,CenterB,scar,mosaic_clean_oof,0.3702857142857143,0.7393162393162394,0.7393162393162394,0.6397248495270851,0.8596187175043327,0.425531914893617,0.05268490374873354
Case2009,CenterB,pure_edema,nnunet_oof,0.719324391455539,0.0,0.719324391455539,0.719324391455539,0.8510138113429327,0.0,0.7406649616368286
Case2009,CenterB,lesion_union,nnunet_oof,0.7707756232686981,0.3914293180036582,0.7707756232686981,0.819090615930345,0.9266690988690259,0.10673011556764106,0.6087695445275323
Case2014,CenterB,scar,mosaic_clean_oof,0.7616754935002408,0.7765072765072765,0.7765072765072765,0.7661822985468957,0.9380053908355795,0.08020304568527918,0.12487309644670051
Case2014,CenterB,pure_edema,nnunet_oof,0.7272727272727273,0.0,0.7272727272727273,0.7272727272727273,0.8150470219435737,0.0,0.6878306878306878
Case2014,CenterB,lesion_union,nnunet_oof,0.8559801840056617,0.4876769795490299,0.8559801840056617,0.8592095977417078,0.9171374764595104,0.005565217391304348,0.5234782608695652
Case2019,CenterB,scar,nnunet_oof,0.8184438040345822,0.0,0.8184438040345822,0.4235645041014168,0.9030206677265501,0.0,0.8231884057971014
Case2019,CenterB,pure_edema,nnunet_oof,0.692992213570634,0.0,0.692992213570634,0.692992213570634,0.778263585259213,0.0,0.6370143149284253
Case2019,CenterB,lesion_union,nnunet_oof,0.7993579454253612,0.0,0.7993579454253612,0.6345970054157375,0.8589909443725744,0.0,0.7528344671201814
Case2022,CenterB,scar,mosaic_clean_oof,0.6804123711340206,0.7382847038019452,0.7382847038019452,0.7265238879736409,0.8763040238450075,0.13793103448275862,0.04155614500442087
Case2022,CenterB,pure_edema,nnunet_oof,0.6383959437658446,0.0,0.6383959437658446,0.6383959437658446,0.7117163412127441,0.0,0.5524531312325489
Case2022,CenterB,lesion_union,nnunet_oof,0.7712034605283485,0.4306982595932061,0.7712034605283485,0.7883668903803132,0.8415857347556122,0.04040681693238043,0.4442001099505223
Case2023,CenterB,scar,mosaic_clean_oof,0.7377381434941224,0.8141799766264122,0.8141799766264122,0.828499820981024,0.9233838786911412,0.18309859154929578,0.08302446256486286
Case2023,CenterB,pure_edema,nnunet_oof,0.6336949585194639,0.0,0.6336949585194639,0.6336949585194639,0.7991951710261569,0.0,0.6655495978552279
Case2023,CenterB,lesion_union,nnunet_oof,0.7834315300839136,0.5705838876570584,0.7834315300839136,0.8178859002912455,0.913159908186687,0.06793382611756424,0.4325941569869764
Case2034,CenterB,scar,mosaic_clean_oof,0.7941787941787942,0.8074935400516796,0.8074935400516796,0.7768691588785047,0.9772226304188097,0.13218390804597702,0.05747126436781609
Case2034,CenterB,pure_edema,nnunet_oof,0.5722092115534738,0.0,0.5722092115534738,0.5722092115534738,0.8747016706443914,0.0,0.777306468716861
Case2034,CenterB,lesion_union,nnunet_oof,0.7375780274656679,0.5339221196306704,0.7375780274656679,0.730806142034549,0.963314358001265,0.028065893837705917,0.5234899328859061
Case3006,CenterC,scar,nnunet_oof,0.8571428571428571,0.7960363336085879,0.8571428571428571,0.7957078002476269,0.9974133471288154,0.10629514963880289,0.0
Case3006,CenterC,pure_edema,nnunet_oof,0.4971892567145534,0.0,0.4971892567145534,0.4971892567145534,0.8089430894308943,0.0,0.6791808873720137
Case3006,CenterC,lesion_union,mosaic_clean_oof,0.8116343490304709,0.8304521276595744,0.8304521276595744,0.8069116840373012,0.9722405816259088,0.0038585209003215433,0.14276527331189712
Case3008,CenterC,scar,nnunet_oof,0.6085153104794437,0.47851833186342446,0.6085153104794437,0.6105551458969767,0.8463785046728972,0.10227848101265823,0.2529113924050633
Case3008,CenterC,pure_edema,nnunet_oof,0.34012960328749803,0.0,0.34012960328749803,0.34012960328749803,0.3544720803821446,0.0,0.21541541541541542
Case3008,CenterC,lesion_union,nnunet_oof,0.545855136326081,0.33498298793690073,0.545855136326081,0.5518558604443878,0.652759996987725,0.04136389044158748,0.24237003912800448
Case3015,CenterC,scar,nnunet_oof,0.7915079969535415,0.7854892601431981,0.7915079969535415,0.7795000447988532,0.9730455206352757,0.04203877150947506,0.05140492267479852
Case3015,CenterC,pure_edema,nnunet_oof,0.4045683313975997,0.0,0.4045683313975997,0.4045683313975997,0.5859265489206616,0.0,0.41435368754956386
Case3015,CenterC,lesion_union,nnunet_oof,0.7788130185067007,0.7332461337231669,0.7788130185067007,0.7731343283582089,0.932703128516768,0.016026992830029525,0.203992689441867
Case3016,CenterC,scar,nnunet_oof,0.7760839437735102,0.7534983853606028,0.7760839437735102,0.7280852526641458,0.9897196261682243,0.0730804810360777,0.008325624421831638
Case3016,CenterC,pure_edema,nnunet_oof,0.5627177700348432,0.0,0.5627177700348432,0.5627177700348432,0.7221104404202996,0.0,0.5650804758572429
Case3016,CenterC,lesion_union,nnunet_oof,0.8395885460105643,0.7250948766603416,0.8395885460105643,0.8370084527747151,0.9514360313315927,0.0049800796812749,0.29840637450199203
Case3017,CenterC,scar,nnunet_oof,0.8082071538292737,0.09125859975718333,0.8082071538292737,0.5551694178974804,0.8846331333640979,0.031237070748862224,0.6998345055854365
Case3017,CenterC,pure_edema,nnunet_oof,0.36687116564417177,0.0,0.36687116564417177,0.36687116564417177,0.4799357945425361,0.0,0.31573389651531153
Case3017,CenterC,lesion_union,nnunet_oof,0.8263216679076694,0.08327947557935556,0.8263216679076694,0.5934137171009983,0.8837613438887816,0.023871302542812663,0.7137173499394568
Case3024,CenterC,scar,nnunet_oof,0.8459077579312183,0.784688995215311,0.8459077579312183,0.7857385398981325,0.9684709821428571,0.08060589667297809,0.007303218826075196
Case3024,CenterC,pure_edema,nnunet_oof,0.457958423828731,0.0,0.457958423828731,0.457958423828731,0.500423800644177,0.0,0.33371015148089533
Case3024,CenterC,lesion_union,nnunet_oof,0.7416117006022369,0.6794939777289599,0.7416117006022369,0.7611899932386748,0.818823187140883,0.056280788177339905,0.14088669950738916
Case3027,CenterC,scar,nnunet_oof,0.3031578947368421,0.1515919977458439,0.3031578947368421,0.20767807585568918,0.9944629014396457,0.037444933920704845,0.3964757709251101
Case3027,CenterC,pure_edema,nnunet_oof,0.024159452385745923,0.0,0.024159452385745923,0.024159452385745923,0.024193548387096774,0.0,0.012244897959183673
Case3027,CenterC,lesion_union,mosaic_clean_oof,0.3761033644620698,0.40288791572967214,0.40288791572967214,0.4656290531776913,0.5737879595098562,0.12775494957041464,0.08442286141202839
Case3035,CenterC,scar,mosaic_clean_oof,0.4470588235294118,0.5858695652173913,0.5858695652173913,0.46405510116229015,0.9333333333333333,0.3198051948051948,0.0
Case3035,CenterC,pure_edema,nnunet_oof,0.5718782791185729,0.0,0.5718782791185729,0.5718782791185729,0.675759454432734,0.0,0.5102996254681648
Case3035,CenterC,lesion_union,nnunet_oof,0.6661147902869757,0.21371927042030134,0.6661147902869757,0.6448527561037,0.8028831087433407,0.0387434554973822,0.5295811518324607
Case3037,CenterC,scar,mosaic_clean_oof,0.8291069459757442,0.8950573573148279,0.8950573573148279,0.8889198995255373,0.9673500379650721,0.16264705882352942,0.007352941176470588
Case3037,CenterC,pure_edema,nnunet_oof,0.5072181037846274,0.0,0.5072181037846274,0.5072181037846274,0.5875706214689266,0.0,0.416
Case3037,CenterC,lesion_union,nnunet_oof,0.7841394335511983,0.706067150991557,0.7841394335511983,0.8190220131070408,0.8551627335731204,0.05747126436781609,0.19586206896551725
Case5001,CenterE,scar,nnunet_oof,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Case5001,CenterE,lesion_union,nnunet_oof,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Case5006,CenterE,scar,nnunet_oof,0.6807995154451847,0.0,0.6807995154451847,0.5060783430886988,0.8338278931750742,0.0,0.7150127226463104
Case5006,CenterE,lesion_union,nnunet_oof,0.6807995154451847,0.0,0.6807995154451847,0.5060783430886988,0.8338278931750742,0.0,0.7150127226463104
Case6003,CenterF,scar,nnunet_oof,0.4479495268138801,0.11215791834903545,0.4479495268138801,0.33150926743159753,0.6089494163424124,0.07365967365967366,0.3212121212121212
Case6003,CenterF,lesion_union,nnunet_oof,0.4479495268138801,0.11215791834903545,0.4479495268138801,0.33150926743159753,0.6089494163424124,0.07365967365967366,0.3212121212121212
Case7002,CenterG,scar,mosaic_clean_oof,0.242,0.40641711229946526,0.40641711229946526,0.3848190644307149,0.49265536723163844,0.1454272863568216,0.041979010494752625
Case7002,CenterG,lesion_union,mosaic_clean_oof,0.242,0.40641711229946526,0.40641711229946526,0.3848190644307149,0.49265536723163844,0.1454272863568216,0.041979010494752625
Case7010,CenterG,scar,nnunet_oof,1.0,0.0,1.0,0.0,1.0,0.0,0.0
Case7010,CenterG,lesion_union,nnunet_oof,1.0,0.0,1.0,0.0,1.0,0.0,0.0
Case8002,CenterH,scar,nnunet_oof,0.6820365033621518,0.631578947368421,0.6820365033621518,0.6676852559205501,0.926829268292683,0.16205533596837945,0.15217391304347827
Case8002,CenterH,lesion_union,nnunet_oof,0.6820365033621518,0.631578947368421,0.6820365033621518,0.6676852559205501,0.926829268292683,0.16205533596837945,0.15217391304347827
Case8005,CenterH,scar,nnunet_oof,0.77985285795133,0.7368421052631579,0.77985285795133,0.72487494315598,0.9833436150524367,0.13106796116504854,0.024271844660194174
Case8005,CenterH,lesion_union,nnunet_oof,0.77985285795133,0.7368421052631579,0.77985285795133,0.72487494315598,0.9833436150524367,0.13106796116504854,0.024271844660194174
Case8009,CenterH,scar,nnunet_oof,0.37688984881209503,0.35773955773955773,0.37688984881209503,0.4153191489361702,0.6080996884735203,0.12444046553267682,0.11101163831692032
Case8009,CenterH,lesion_union,nnunet_oof,0.37688984881209503,0.35773955773955773,0.37688984881209503,0.4153191489361702,0.6080996884735203,0.12444046553267682,0.11101163831692032
Case8017,CenterH,scar,nnunet_oof,0.3134087237479806,0.0,0.3134087237479806,0.28826151560178304,0.8940092165898618,0.0,0.8083333333333333
Case8017,CenterH,lesion_union,nnunet_oof,0.3134087237479806,0.0,0.3134087237479806,0.28826151560178304,0.8940092165898618,0.0,0.8083333333333333
Case8027,CenterH,scar,nnunet_oof,0.6706844597503229,0.6517189835575485,0.6706844597503229,0.6587412587412588,0.9230769230769231,0.1483166515013649,0.06369426751592357
Case8027,CenterH,lesion_union,nnunet_oof,0.6706844597503229,0.6517189835575485,0.6706844597503229,0.6587412587412588,0.9230769230769231,0.1483166515013649,0.06369426751592357
Case8028,CenterH,scar,nnunet_oof,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Case8028,CenterH,lesion_union,nnunet_oof,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Case8033,CenterH,scar,nnunet_oof,0.7420875420875421,0.6906558328496808,0.7420875420875421,0.6952695269526953,0.9139551699204628,0.10785619174434088,0.0492676431424767
Case8033,CenterH,lesion_union,nnunet_oof,0.7420875420875421,0.6906558328496808,0.7420875420875421,0.6952695269526953,0.9139551699204628,0.10785619174434088,0.0492676431424767
Case1011,CenterA,scar,nnunet_oof,0.5233111322549953,0.0,0.5233111322549953,0.2741774675972084,0.8972267536704731,0.0,0.8136094674556213
Case1011,CenterA,lesion_union,nnunet_oof,0.5233111322549953,0.0,0.5233111322549953,0.2741774675972084,0.8972267536704731,0.0,0.8136094674556213
Case1018,CenterA,scar,nnunet_oof,0.329073482428115,0.07747933884297521,0.329073482428115,0.22473694659519555,0.4819071945508727,0.02860347728547392,0.2333146382501402
Case1018,CenterA,lesion_union,nnunet_oof,0.329073482428115,0.07747933884297521,0.329073482428115,0.22473694659519555,0.4819071945508727,0.02860347728547392,0.2333146382501402
Case1019,CenterA,scar,nnunet_oof,0.21818181818181817,0.06884681583476764,0.21818181818181817,0.1654357459379616,0.38620689655172413,0.08547008547008547,0.15384615384615385
Case1019,CenterA,lesion_union,nnunet_oof,0.21818181818181817,0.06884681583476764,0.21818181818181817,0.1654357459379616,0.38620689655172413,0.08547008547008547,0.15384615384615385
Case1022,CenterA,scar,nnunet_oof,0.5939763629431948,0.0,0.5939763629431948,0.3198521864093615,0.9357357357357358,0.0,0.8792325056433409
Case1022,CenterA,lesion_union,nnunet_oof,0.5939763629431948,0.0,0.5939763629431948,0.3198521864093615,0.9357357357357358,0.0,0.8792325056433409
Case1026,CenterA,scar,nnunet_oof,0.7082113481109718,0.07344632768361582,0.7082113481109718,0.5182783018867925,0.8081520073551947,0.024942144510156854,0.6112111082540499
Case1026,CenterA,lesion_union,nnunet_oof,0.7082113481109718,0.07344632768361582,0.7082113481109718,0.5182783018867925,0.8081520073551947,0.024942144510156854,0.6112111082540499
Case1028,CenterA,scar,nnunet_oof,0.7514840798704803,0.14983482774893817,0.7514840798704803,0.5028263327245848,0.8804629206639257,0.02883569096844396,0.6137105549510338
