variant,case_id,center,modality_group,t2_present,class_id,metric_name,dice,hd,hd95,component_count,small_fp_count,remote_fp_count,pred_gt_volume_ratio,pred_empty,gt_empty,invalid_label_values
m10_d3_full_memory_propref_formal__checkpoint_best__argmax,Case1002,CenterA,LGE-only,False,4,myops_edema,1.0,0.0,0.0,0,0,0,,True,True,
m10_d3_full_memory_propref_formal__checkpoint_best__argmax,Case1002,CenterA,LGE-only,False,5,myops_scar,0.47606946209233375,178.9726506200253,36.724000579396446,24,16,7,1.2900096993210475,False,False,
m10_d3_full_memory_propref_formal__checkpoint_best__pathology_aware,Case1002,CenterA,LGE-only,False,4,myops_edema,1.0,0.0,0.0,0,0,0,,True,True,
m10_d3_full_memory_propref_formal__checkpoint_best__pathology_aware,Case1002,CenterA,LGE-only,False,5,myops_scar,0.4904643449419569,178.9726506200253,36.34240884172663,24,16,7,1.3394762366634336,False,False,
m10_d3_full_memory_propref_formal__checkpoint_best__argmax,Case1007,CenterA,LGE-only,False,4,myops_edema,1.0,0.0,0.0,0,0,0,,True,True,
m10_d3_full_memory_propref_formal__checkpoint_best__argmax,Case1007,CenterA,LGE-only,False,5,myops_scar,0.342286306662897,109.7343044826995,84.23802921022232,28,19,10,3.2291749701076125,False,False,
m10_d3_full_memory_propref_formal__checkpoint_best__pathology_aware,Case1007,CenterA,LGE-only,False,4,myops_edema,1.0,0.0,0.0,0,0,0,,True,True,
m10_d3_full_memory_propref_formal__checkpoint_best__pathology_aware,Case1007,CenterA,LGE-only,False,5,myops_scar,0.35253435253435256,109.7343044826995,83.85029600126838,25,16,10,3.37983260263053,False,False,
m10_d3_full_memory_propref_formal__checkpoint_best__argmax,Case1009,CenterA,LGE-only,False,4,myops_edema,1.0,0.0,0.0,0,0,0,,True,True,
m10_d3_full_memory_propref_formal__checkpoint_best__argmax,Case1009,CenterA,LGE-only,False,5,myops_scar,0.48101522842639594,118.61887898029305,12.660787636229859,21,15,4,1.4083129584352079,False,False,
m10_d3_full_memory_propref_formal__checkpoint_best__pathology_aware,Case1009,CenterA,LGE-only,False,4,myops_edema,1.0,0.0,0.0,0,0,0,,True,True,
m10_d3_full_memory_propref_formal__checkpoint_best__pathology_aware,Case1009,CenterA,LGE-only,False,5,myops_scar,0.48933002481389576,118.61887898029305,12.205542736839524,22,17,4,1.4633251833740832,False,False,
m10_d3_full_memory_propref_formal__checkpoint_best__argmax,Case1010,CenterA,LGE-only,False,4,myops_edema,1.0,0.0,0.0,0,0,0,,True,True,
m10_d3_full_memory_propref_formal__checkpoint_best__argmax,Case1010,CenterA,LGE-only,False,5,myops_scar,0.2250130821559393,118.6736927879112,88.77940146596359,32,20,17,1.849403578528827,False,False,
m10_d3_full_memory_propref_formal__checkpoint_best__pathology_aware,Case1010,CenterA,LGE-only,False,4,myops_edema,1.0,0.0,0.0,0,0,0,,True,True,
m10_d3_full_memory_propref_formal__checkpoint_best__pathology_aware,Case1010,CenterA,LGE-only,False,5,myops_scar,0.2496626180836707,118.6736927879112,88.64192739060907,31,22,17,1.9463220675944335,False,False,
m10_d3_full_memory_propref_formal__checkpoint_best__argmax,Case1021,CenterA,LGE-only,False,4,myops_edema,1.0,0.0,0.0,0,0,0,,True,True,
m10_d3_full_memory_propref_formal__checkpoint_best__argmax,Case1021,CenterA,LGE-only,False,5,myops_scar,0.3816239316239316,135.69990999990844,60.25278389264118,35,18,19,1.650056625141563,False,False,
