case_id,fold,role,t2_present,care_scar_dice,nnunet_scar_dice,care_scar_hd95,nnunet_scar_hd95,care_scar_sensitivity,nnunet_scar_sensitivity,care_scar_precision,nnunet_scar_precision,care_pure_edema_dice,nnunet_pure_edema_dice,care_pure_edema_hd95,nnunet_pure_edema_hd95,care_pure_edema_sensitivity,nnunet_pure_edema_sensitivity,care_pure_edema_precision,nnunet_pure_edema_precision
Case1001,1,outer,False,0.5183727034120735,0.5506646971935008,33.0,29.137515702974277,0.4408482142857143,0.5200892857142857,0.6289808917197452,0.5850596359070935,,,,,,,,
Case1003,1,outer,False,0.31917680074836297,0.4545294013773618,107.7575673742952,19.04289268900613,0.2351805900192997,0.3548387096774194,0.49650756693830034,0.6321218074656189,,,,,,,,
Case1004,1,outer,False,0.42980172241137593,0.5606321668350068,10.522874947486478,5.034498925621865,0.28519535749091873,0.4180030123150527,0.8718851570964247,0.851010101010101,,,,,,,,
Case1005,1,outer,False,0.6415770609318996,0.6970069700697007,4.323466070663145,5.698854581902417,0.5294291629695357,0.7542147293700089,0.814006366530241,0.6478658536585366,,,,,,,,
Case1006,1,outer,False,0.2771523178807947,0.33782752480284917,31.15347107297281,20.779244694384303,0.1925908881730327,0.30556833870225497,0.49409681227863045,0.37770193401592717,,,,,,,,
Case1036,1,outer,False,0.698155490432684,0.7254218379584437,5.90664013873032,5.194004191920914,0.6014256014256014,0.7724977724977725,0.8319638455217748,0.6837539432176656,,,,,,,,
Case1038,1,outer,False,0.29517819706498954,0.31392931392931395,48.32658268453719,66.00125670445247,0.2124321062160531,0.27338563669281835,0.4835164835164835,0.36859235150528885,,,,,,,,
Case1043,1,outer,False,0.3046931407942238,0.46185074626865674,43.48699648275736,27.97074240261928,0.2118048584621562,0.3882754466974503,0.5426954732510288,0.5698291101944608,,,,,,,,
Case1054,1,outer,False,0.6745625841184387,0.6773538044705351,10.624799728393555,13.01084752317049,0.6612137203166227,0.7915567282321899,0.6884615384615385,0.5919494869771112,,,,,,,,
Case1056,1,outer,False,0.6862326574172892,0.7196794949617579,4.0,4.0,0.6341222879684418,0.7307692307692307,0.7476744186046511,0.7089213106912222,,,,,,,,
Case1058,1,outer,False,0.5122421724291438,0.6765799256505576,8.89987869052768,4.1016000509262085,0.358165594521685,0.6042747457978834,0.8989583333333333,0.7685405120084455,,,,,,,,
Case1063,1,outer,False,0.6357524564730219,0.688735769922109,5.341132748737832,4.788532526532354,0.5428319105092729,0.6767736237856933,0.7670549084858569,0.7011283928026838,,,,,,,,
Case1069,1,outer,False,0.17749150116299875,0.46670894102726695,32.51989928587605,15.50735167902653,0.09835415427325005,0.3648621852072179,0.9084249084249084,0.6474313863476425,,,,,,,,
Case1072,1,outer,False,0.5939283268660124,0.6285007310763694,10.412285119617952,6.836000084877014,0.543328461056588,0.583420338275214,0.6549207148250692,0.6811311555338859,,,,,,,,
Case1074,1,outer,False,0.4463809354437133,0.4990026595744681,31.628799811462475,25.85509104250695,0.3147730122899423,0.37647353900175573,0.7671149144254279,0.7397732873336619,,,,,,,,
Case1077,1,outer,False,0.0929054054054054,0.4654628833476641,33.7708814534942,23.282577328575268,0.049151027703306524,0.36282394995531725,0.8461538461538461,0.6490807354116707,,,,,,,,
Case2001,1,outer,True,0.731017266486374,0.7379480840543882,14.89317145986694,13.287874105930113,0.8217960710944808,0.8376987839101965,0.658298988385163,0.6594256259204713,0.6848911070780399,0.6907909477929643,5.3125,4.788622787725611,0.6517702936096719,0.665587219343696,0.7215583173996176,0.7179785747554728
Case2010,1,outer,True,0.8044089042576184,0.7976678903044698,3.1444705933590793,3.97747564417433,0.7152190622598001,0.7098385857033052,0.9190123456790124,0.9103006407097092,0.7043466185252049,0.7129055515501082,5.070306481121235,5.070306481121235,0.7841682127396413,0.764378478664193,0.6392740105873456,0.6679275871386112
Case2016,1,outer,True,0.7547723935389133,0.7762371199592927,7.5130097186944615,7.083333492279053,0.7124495967741935,0.7689012096774194,0.8024411013340903,0.7837143591060879,0.5244969378827646,0.5455688246385921,20.07824322083926,20.38821360923728,0.43983859134262654,0.4776228906823184,0.6495124593716143,0.6360527601367856
Case2024,1,outer,True,0.6707867839315427,0.6775528978840847,11.881018138619433,13.217492581264773,0.6725452812202097,0.702097235462345,0.6690374585111427,0.6546666666666666,0.6280264123257521,0.6316217590238943,7.601397897755386,7.601397897755386,0.6192641587432823,0.6420008267879289,0.6370401871146077,0.6215729437662597
Case2026,1,outer,True,0.7973490427098675,0.7862378459237098,5.830449435935449,5.53125,0.7180371352785145,0.6970822281167108,0.8963576158940397,0.9015437392795883,0.6870571971660618,0.6803333333333333,5.53125,5.53125,0.7213352685050798,0.7405660377358491,0.6558891454965358,0.6291615289765722
Case2027,1,outer,True,0.5840856602981315,0.5684430512016719,10.451770278432502,10.875,0.6642788920725884,0.6494746895893028,0.5211689771449981,0.5053883314752879,0.5776003756750411,0.574343339587242,8.15625,8.704247010260278,0.5910619894281596,0.5884190293128304,0.5647382920110193,0.5609253321117728
Case2030,1,outer,True,0.7720651242502142,0.751131221719457,4.199900017411129,4.788622787725611,0.7017133956386293,0.7110591900311527,0.8580952380952381,0.7959895379250218,0.5580774365821095,0.5442739079102715,20.0,17.461757214476762,0.7695139911634757,0.678939617083947,0.4377880184331797,0.4541871921182266
Case3002,1,outer,True,0.2621184919210054,0.3787906976744186,115.00000953674316,6.6796875,0.16586197103095712,0.28912240840670267,0.6245989304812835,0.5490830636461704,0.08615023474178404,0.1301323760376935,207.90711889719682,117.14505368409039,0.04934122075826835,0.07797795106211347,0.3391866913123845,0.39295392953929537
