variant,step,task,expert_index,mean_weight,batch_cases
srr_v2_capacity12_scar_precision_interact,1,anatomy_scale0,0,0.21507234871387482,Case2029
srr_v2_capacity12_scar_precision_interact,1,anatomy_scale0,1,0.085543192923069,Case2029
srr_v2_capacity12_scar_precision_interact,1,anatomy_scale0,2,0.1587434858083725,Case2029
srr_v2_capacity12_scar_precision_interact,1,anatomy_scale0,3,0.15129253268241882,Case2029
srr_v2_capacity12_scar_precision_interact,1,anatomy_scale0,4,0.12566538155078888,Case2029
srr_v2_capacity12_scar_precision_interact,1,anatomy_scale0,5,0.1423308551311493,Case2029
srr_v2_capacity12_scar_precision_interact,1,anatomy_scale0,6,0.12135221064090729,Case2029
srr_v2_capacity12_scar_precision_interact,1,scar_scale0,0,0.15235094726085663,Case2029
srr_v2_capacity12_scar_precision_interact,1,scar_scale0,1,0.20823265612125397,Case2029
srr_v2_capacity12_scar_precision_interact,1,scar_scale0,2,0.12030244618654251,Case2029
srr_v2_capacity12_scar_precision_interact,1,scar_scale0,3,0.100962333381176,Case2029
srr_v2_capacity12_scar_precision_interact,1,scar_scale0,4,0.18019986152648926,Case2029
srr_v2_capacity12_scar_precision_interact,1,scar_scale0,5,0.0977541133761406,Case2029
srr_v2_capacity12_scar_precision_interact,1,scar_scale0,6,0.14019767940044403,Case2029
srr_v2_capacity12_scar_precision_interact,1,edema_scale0,0,0.15025584399700165,Case2029
srr_v2_capacity12_scar_precision_interact,1,edema_scale0,1,0.14938555657863617,Case2029
srr_v2_capacity12_scar_precision_interact,1,edema_scale0,2,0.14720097184181213,Case2029
srr_v2_capacity12_scar_precision_interact,1,edema_scale0,3,0.09904871135950089,Case2029
srr_v2_capacity12_scar_precision_interact,1,edema_scale0,4,0.1409405916929245,Case2029
srr_v2_capacity12_scar_precision_interact,1,edema_scale0,5,0.1364193558692932,Case2029
srr_v2_capacity12_scar_precision_interact,1,edema_scale0,6,0.17674900591373444,Case2029
srr_v2_capacity12_scar_precision_interact,1,anatomy_scale1,0,0.19862069189548492,Case2029
srr_v2_capacity12_scar_precision_interact,1,anatomy_scale1,1,0.08718036860227585,Case2029
srr_v2_capacity12_scar_precision_interact,1,anatomy_scale1,2,0.10395427793264389,Case2029
srr_v2_capacity12_scar_precision_interact,1,anatomy_scale1,3,0.1690099686384201,Case2029
srr_v2_capacity12_scar_precision_interact,1,anatomy_scale1,4,0.15066766738891602,Case2029
srr_v2_capacity12_scar_precision_interact,1,anatomy_scale1,5,0.12021893262863159,Case2029
srr_v2_capacity12_scar_precision_interact,1,anatomy_scale1,6,0.1703481376171112,Case2029
srr_v2_capacity12_scar_precision_interact,1,scar_scale1,0,0.17001523077487946,Case2029
srr_v2_capacity12_scar_precision_interact,1,scar_scale1,1,0.1092018261551857,Case2029
