case_id,fold,role,t2_present,care_scar_dice,nnunet_scar_dice,care_scar_hd95,nnunet_scar_hd95,care_scar_sensitivity,nnunet_scar_sensitivity,care_scar_precision,nnunet_scar_precision,care_pure_edema_dice,nnunet_pure_edema_dice,care_pure_edema_hd95,nnunet_pure_edema_hd95,care_pure_edema_sensitivity,nnunet_pure_edema_sensitivity,care_pure_edema_precision,nnunet_pure_edema_precision
Case1008,4,outer,False,0.44998298741068393,0.44402420574886536,6.610019581224811,5.860561358102798,0.4977418140760256,0.44185171245765903,0.4105867742936976,0.44621816799695935,,,,,,,,
Case1013,4,outer,False,0.5482073643410853,0.5876347135564379,5.698854581902417,5.18355436803913,0.6636363636363637,0.6076246334310851,0.4669830788278993,0.5689181768259198,,,,,,,,
Case1015,4,outer,False,0.4724622030237581,0.43118069145466403,15.06217898865956,15.06217898865956,0.5970658478335039,0.45104060047765265,0.39088675452311816,0.41299593876913465,,,,,,,,
Case1017,4,outer,False,0.5686669351590817,0.6232315711094565,10.850204769757582,12.243638360657705,0.5422427035330261,0.6428571428571429,0.5977984758679086,0.6047687861271677,,,,,,,,
Case1032,4,outer,False,0.47438072616219884,0.6077348066298343,13.394043102252583,7.328041710614098,0.329794762915782,0.49304081151214907,0.8447129909365559,0.7919666540356195,,,,,,,,
Case1037,4,outer,False,0.446443172526574,0.543758329631275,15.058680205111598,10.701179555715283,0.3377319587628866,0.5047422680412371,0.6583601286173634,0.5893115069812229,,,,,,,,
Case1041,4,outer,False,0.3675696745273826,0.3645139048494599,32.51353598075387,19.335128064833405,0.5061728395061729,0.4256575415995706,0.2885556915544676,0.3187299035369775,,,,,,,,
Case1046,4,outer,False,0.6585903083700441,0.6951951951951952,11.679857229797955,25.99576354610719,0.5730164814105021,0.709850517439632,0.7742102537545313,0.6811327694005149,,,,,,,,
Case1049,4,outer,False,0.6108645753634276,0.623344074471894,10.138844482553484,7.57315699197295,0.8074433656957929,0.7042880258899676,0.49126261383214376,0.5590879897238279,,,,,,,,
Case1052,4,outer,False,0.5729508196721311,0.6495346013759612,10.588637111848604,10.5,0.6285971223021583,0.7216726618705036,0.526355421686747,0.5905077262693157,,,,,,,,
Case1060,4,outer,False,0.40666975451597964,0.5866414618777568,9.437293044088436,7.567244555867313,0.2647768395657419,0.5615199034981906,0.8762475049900199,0.6141160949868074,,,,,,,,
Case1064,4,outer,False,0.6046468744237506,0.5689741284586954,11.915449247787727,13.325007447619928,0.5438712887709405,0.4723834798474042,0.6807141374299357,0.7152184831742843,,,,,,,,
Case1067,4,outer,False,0.652834008097166,0.6978021978021978,7.409978014993072,5.18355436803913,0.5450704225352113,0.643943661971831,0.8137089991589571,0.7614923384410394,,,,,,,,
Case1075,4,outer,False,0.6865985576923077,0.6772908366533864,4.570439848560421,4.570439848560421,0.6983496332518337,0.6494498777506112,0.6752364066193853,0.7076257076257076,,,,,,,,
Case1076,4,outer,False,0.5186470078057241,0.5500257864878804,6.409154775710962,5.43332143214578,0.4801927194860814,0.57093147751606,0.5637963544940289,0.5305970149253731,,,,,,,,
Case1079,4,outer,False,0.44256497001383976,0.47074468085106386,22.122242716535506,23.609580981859708,0.7483099323972959,0.7363494539781591,0.31419213973799126,0.3459565111165404,,,,,,,,
Case2003,4,outer,True,0.6563453990405582,0.6554442787129767,15.467960838455728,14.886254323974198,0.5683534743202417,0.5808157099697885,0.7765737874097007,0.7520782396088019,0.6995945447843716,0.6660942568212174,7.967217989988726,8.414320011147662,0.6414329165258533,0.5898952348766475,0.7693554925010134,0.7648992112182296
Case2011,4,outer,True,0.6466222166310228,0.6567564274399903,16.3262770094746,14.276915082977354,0.6041372825575928,0.6335213916314058,0.6955345060893099,0.6817606880849988,0.6021627058971457,0.5765591813091331,10.0,10.32564421215643,0.5500804043188605,0.5144727773949,0.6651388888888888,0.6556873078612209
Case2013,4,outer,True,0.59182156133829,0.6265060240963856,12.89186155155316,12.769661053811767,0.49467329545454547,0.4939630681818182,0.7364525508855406,0.8562634656817483,0.15821009688934218,0.178342151675485,92.64166708333406,91.82000865219912,0.5692660550458716,0.5798165137614679,0.09187148356529463,0.10537724051688203
Case2015,4,outer,True,0.6727802037845706,0.693888966578101,10.0,9.31389592096468,0.5754482071713147,0.6177788844621513,0.8097407147862649,0.7913875598086124,0.65667215815486,0.6601626016260163,7.509102955564375,6.071917268976008,0.7769980506822612,0.712280701754386,0.5686162624821683,0.6151515151515151
Case2025,4,outer,True,0.754465246395524,0.7480947476828013,11.794454671882493,10.826335192086297,0.7702108963093146,0.7978910369068541,0.7393504850274146,0.7041488949205118,0.6541549578482537,0.6539662710805746,23.596566988289048,23.556014162473588,0.7948780487804878,0.7660975609756098,0.5557639836289222,0.5704685797312024
Case2028,4,outer,True,0.6621049201694363,0.7007162877608222,9.577245575451222,7.152172009475513,0.5785876993166287,0.6406605922551253,0.7738004569687738,0.7731958762886598,0.6282572316519245,0.6433435078656962,7.744232985341415,5.475999659023455,0.6128731343283582,0.6389925373134329,0.6444335458558117,0.6477541371158393
Case2035,4,outer,True,0.7295247724974722,0.7591098067987283,7.48046875,6.1685525570764215,0.5982587064676617,0.6434494195688225,0.9345854922279793,0.9254621347644604,0.6002442854650148,0.648995983935743,27.31043833284079,10.036101977137728,0.7363013698630136,0.6917808219178082,0.5066273932253313,0.6111951588502269
Case3001,4,outer,True,0.5573248407643312,0.5804341361879275,7.50620078183305,5.877923408757633,0.42976424361493126,0.4793713163064833,0.792572463768116,0.7354935945742276,0.008079324274697026,0.00974878140232471,21.750149567410283,22.601066768169403,0.004573804573804574,0.005405405405405406,0.03459119496855346,0.04961832061068702
Case3005,4,outer,True,0.150853889943074,0.23811064380459399,11.492763523038873,8.312639003255338,0.12569169960474308,0.2909090909090909,0.18861209964412812,0.20153340635268346,0.07023863124718595,0.0014177693761814746,54.902637218805296,116.10628699012915,0.036923076923076927,0.0007100591715976331,0.7188940092165899,0.42857142857142855
Case3013,4,outer,True,0.6639950678175093,0.6615844544095665,70.0743392029356,19.859514308241646,0.5202898550724637,0.5345410628019324,0.9173764906303237,0.8678431372549019,0.3147440794499618,0.28811524609843936,92.96956281179975,93.22477154926723,0.30495928941524797,0.2664692820133235,0.32517758484609316,0.313588850174216
Case3022,4,outer,True,0.828320621672183,0.8225071225071225,14.037917574348516,5.25737452340774,0.7635977712921199,0.7659856725921995,0.9050314465408805,0.8880344509381729,0.3427959292983396,0.3333333333333333,42.27499737063398,42.32997161512059,0.4481792717086835,0.39775910364145656,0.2775368603642671,0.2868686868686869
Case3031,4,outer,True,0.8563685636856369,0.8455114822546973,1.4583333730697632,1.6304662780202759,0.9206863062479766,0.9177727419876983,0.8004503236701379,0.7837987282278132,0.4292860391086858,0.4096495220755576,5.258095753323387,6.012862534529919,0.49372384937238495,0.4707112970711297,0.3797264682220434,0.36261079774375504
Case3036,4,outer,True,0.8218972628421447,0.8177240684793555,1.703254904736168,1.703254904736168,0.9220415030846887,0.9108244531688166,0.7413754227733934,0.7418912745545911,0.3772715638597389,0.3366641045349731,8.097181380793971,7.655178695775678,0.2982598138405504,0.26588425738567384,0.5132311977715878,0.45879888268156427
Case3039,4,outer,True,0.8339176730294767,0.8317139525845316,1.458133339881897,1.458133339881897,0.8051654964894684,0.804914744232698,0.8647993536224078,0.8603591530420799,0.320265780730897,0.2261609358383552,17.512782380856514,18.45849376599403,0.23885034687809711,0.15807730426164518,0.48588709677419356,0.3972602739726027
Case3042,4,outer,True,0.8978976596588655,0.9026493180749334,0.7414237260818481,0.7414237260818481,0.8881042059008161,0.9036409290646579,0.9079095138777474,0.9016598809896649,0.3333333333333333,0.3062200956937799,22.242711782455444,23.091510720374675,0.2207017543859649,0.19087719298245615,0.6807359307359307,0.7738264580369844
Case3043,4,outer,True,0.38396624472573837,0.43133366385721367,20.54364471362651,20.54364471362651,0.3072594259988745,0.3671918964546989,0.5117150890346767,0.5226271525830998,0.0024803637866887144,0.0,115.37676538751646,115.07853885787134,0.0020833333333333333,0.0,0.0030643513789581204,0.0
Case5003,4,outer,False,0.0,0.20711391265195858,90.55847621504327,31.41311694049635,0.0,0.12073490813648294,0.0,0.7278481012658228,,,,,,,,
Case6008,4,outer,False,0.0,0.0,1000000.0,1000000.0,,,0.0,0.0,,,,,,,,
Case6009,4,outer,False,0.3215077605321508,0.5480742587974509,10.752906583803284,8.75,0.21198830409356725,0.4819688109161793,0.6651376146788991,0.6351958895311497,,,,,,,,
Case7006,4,outer,False,0.0,0.0,1000000.0,1000000.0,,,0.0,0.0,,,,,,,,
Case7009,4,outer,False,0.6298288508557457,0.6318956870611836,10.70968093012112,16.545217803199268,0.6038443506797937,0.7383966244725738,0.6581502299437915,0.5522440392706872,,,,,,,,
Case8001,4,outer,False,0.3943878531616375,0.47962830593280914,35.62958370823132,21.916534230033953,0.2771474878444084,0.36250675310642894,0.6835443037974683,0.7085533262935586,,,,,,,,
Case8007,4,outer,False,0.3582860092927207,0.47056239015817225,23.06758001821292,22.620004764673524,0.22828947368421051,0.35230263157894737,0.8321342925659473,0.7083333333333334,,,,,,,,
Case8012,4,outer,False,0.588212708773277,0.6234860452869931,31.761346452389603,33.912819784015674,0.47022713321055865,0.5451197053406999,0.7852383393131728,0.7281672816728167,,,,,,,,
Case8014,4,outer,False,0.06468401486988848,0.08271687962340282,79.65416970423713,35.625,0.03556827473426002,0.05028618152085037,0.35655737704918034,0.23295454545454544,,,,,,,,
