variant,case_id,center,modality_group,t2_present,class_id,metric_name,dice,hd,hd95,component_count,small_fp_count,remote_fp_count,pred_gt_volume_ratio,pred_empty,gt_empty,invalid_label_values
m10_d3_pair_valid_alignment_control__checkpoint_best__argmax,Case1002,CenterA,LGE-only,False,4,myops_edema,1.0,0.0,0.0,0,0,0,,True,True,
m10_d3_pair_valid_alignment_control__checkpoint_best__argmax,Case1002,CenterA,LGE-only,False,5,myops_scar,0.6018452803406671,71.08779852412428,5.800538419450022,12,11,3,1.0499515033947624,False,False,
m10_d3_pair_valid_alignment_control__checkpoint_best__pathology_aware,Case1002,CenterA,LGE-only,False,4,myops_edema,1.0,0.0,0.0,0,0,0,,True,True,
m10_d3_pair_valid_alignment_control__checkpoint_best__pathology_aware,Case1002,CenterA,LGE-only,False,5,myops_scar,0.6081460674157303,71.08779852412428,5.637110081335845,12,11,3,1.0717749757516974,False,False,
m10_d3_pair_valid_alignment_control__checkpoint_best__argmax,Case1007,CenterA,LGE-only,False,4,myops_edema,1.0,0.0,0.0,0,0,0,,True,True,
m10_d3_pair_valid_alignment_control__checkpoint_best__argmax,Case1007,CenterA,LGE-only,False,5,myops_scar,0.38533834586466165,110.84799341897693,87.48586604480491,41,25,21,3.240733359904344,False,False,
m10_d3_pair_valid_alignment_control__checkpoint_best__pathology_aware,Case1007,CenterA,LGE-only,False,4,myops_edema,1.0,0.0,0.0,0,0,0,,True,True,
m10_d3_pair_valid_alignment_control__checkpoint_best__pathology_aware,Case1007,CenterA,LGE-only,False,5,myops_scar,0.3896296296296296,110.84799341897693,87.39431452337561,40,24,21,3.304503786369071,False,False,
m10_d3_pair_valid_alignment_control__checkpoint_best__argmax,Case1009,CenterA,LGE-only,False,4,myops_edema,1.0,0.0,0.0,0,0,0,,True,True,
m10_d3_pair_valid_alignment_control__checkpoint_best__argmax,Case1009,CenterA,LGE-only,False,5,myops_scar,0.49822974036191975,141.0029906857776,118.88352508738556,30,23,19,1.4860635696821516,False,False,
m10_d3_pair_valid_alignment_control__checkpoint_best__pathology_aware,Case1009,CenterA,LGE-only,False,4,myops_edema,1.0,0.0,0.0,0,0,0,,True,True,
m10_d3_pair_valid_alignment_control__checkpoint_best__pathology_aware,Case1009,CenterA,LGE-only,False,5,myops_scar,0.5018011878103398,141.0029906857776,118.7364108482172,27,22,19,1.5112469437652811,False,False,
m10_d3_pair_valid_alignment_control__checkpoint_best__argmax,Case1010,CenterA,LGE-only,False,4,myops_edema,1.0,0.0,0.0,0,0,0,,True,True,
m10_d3_pair_valid_alignment_control__checkpoint_best__argmax,Case1010,CenterA,LGE-only,False,5,myops_scar,0.4230690849806399,154.64072628402988,12.030785934680791,27,19,6,1.4388667992047715,False,False,
m10_d3_pair_valid_alignment_control__checkpoint_best__pathology_aware,Case1010,CenterA,LGE-only,False,4,myops_edema,1.0,0.0,0.0,0,0,0,,True,True,
m10_d3_pair_valid_alignment_control__checkpoint_best__pathology_aware,Case1010,CenterA,LGE-only,False,5,myops_scar,0.43386872893119177,154.64072628402988,11.782193946978563,25,18,6,1.5064612326043738,False,False,
m10_d3_pair_valid_alignment_control__checkpoint_best__argmax,Case1021,CenterA,LGE-only,False,4,myops_edema,1.0,0.0,0.0,0,0,0,,True,True,
m10_d3_pair_valid_alignment_control__checkpoint_best__argmax,Case1021,CenterA,LGE-only,False,5,myops_scar,0.44161545215100967,157.28146660696672,122.84462420111223,36,27,15,1.579841449603624,False,False,
m10_d3_pair_valid_alignment_control__checkpoint_best__pathology_aware,Case1021,CenterA,LGE-only,False,4,myops_edema,1.0,0.0,0.0,0,0,0,,True,True,
m10_d3_pair_valid_alignment_control__checkpoint_best__pathology_aware,Case1021,CenterA,LGE-only,False,5,myops_scar,0.4443476366804618,157.28146660696672,122.80871880266943,35,26,15,1.5996602491506229,False,False,
m10_d3_pair_valid_alignment_control__checkpoint_best__argmax,Case1023,CenterA,LGE-only,False,4,myops_edema,1.0,0.0,0.0,0,0,0,,True,True,
m10_d3_pair_valid_alignment_control__checkpoint_best__argmax,Case1023,CenterA,LGE-only,False,5,myops_scar,0.44822175732217573,173.29577832423743,138.44570655895998,64,45,38,2.2134453781512606,False,False,
m10_d3_pair_valid_alignment_control__checkpoint_best__pathology_aware,Case1023,CenterA,LGE-only,False,4,myops_edema,1.0,0.0,0.0,0,0,0,,True,True,
m10_d3_pair_valid_alignment_control__checkpoint_best__pathology_aware,Case1023,CenterA,LGE-only,False,5,myops_scar,0.44945871918612235,173.29577832423743,138.41880792398072,64,45,38,2.2214285714285715,False,False,
m10_d3_pair_valid_alignment_control__checkpoint_best__argmax,Case1029,CenterA,LGE-only,False,4,myops_edema,1.0,0.0,0.0,0,0,0,,True,True,
m10_d3_pair_valid_alignment_control__checkpoint_best__argmax,Case1029,CenterA,LGE-only,False,5,myops_scar,0.12837345003646974,142.52670303759342,99.64916894110738,57,36,46,13.061538461538461,False,False,
m10_d3_pair_valid_alignment_control__checkpoint_best__pathology_aware,Case1029,CenterA,LGE-only,False,4,myops_edema,1.0,0.0,0.0,0,0,0,,True,True,
m10_d3_pair_valid_alignment_control__checkpoint_best__pathology_aware,Case1029,CenterA,LGE-only,False,5,myops_scar,0.12628557761301124,142.52670303759342,99.55524475951826,60,39,47,13.294017094017095,False,False,
m10_d3_pair_valid_alignment_control__checkpoint_best__argmax,Case1033,CenterA,LGE-only,False,4,myops_edema,1.0,0.0,0.0,0,0,0,,True,True,
m10_d3_pair_valid_alignment_control__checkpoint_best__argmax,Case1033,CenterA,LGE-only,False,5,myops_scar,0.4942765567765568,32.072268032951875,11.478209414223008,18,13,0,1.1406518010291595,False,False,
m10_d3_pair_valid_alignment_control__checkpoint_best__pathology_aware,Case1033,CenterA,LGE-only,False,4,myops_edema,1.0,0.0,0.0,0,0,0,,True,True,
m10_d3_pair_valid_alignment_control__checkpoint_best__pathology_aware,Case1033,CenterA,LGE-only,False,5,myops_scar,0.5426537766918093,32.072268032951875,10.0,17,14,0,1.3065425140896838,False,False,
m10_d3_pair_valid_alignment_control__checkpoint_best__argmax,Case1040,CenterA,LGE-only,False,4,myops_edema,1.0,0.0,0.0,0,0,0,,True,True,
m10_d3_pair_valid_alignment_control__checkpoint_best__argmax,Case1040,CenterA,LGE-only,False,5,myops_scar,0.3638624119353502,140.5798686323826,114.45057600236747,39,27,15,2.3451940850277264,False,False,
m10_d3_pair_valid_alignment_control__checkpoint_best__pathology_aware,Case1040,CenterA,LGE-only,False,4,myops_edema,1.0,0.0,0.0,0,0,0,,True,True,
