variant,case_id,center,modality_group,t2_present,class_id,metric_name,dice,hd,hd95,component_count,small_fp_count,remote_fp_count,pred_gt_volume_ratio,pred_empty,gt_empty,invalid_label_values
m10_d1_spatial_br2_formal__checkpoint_best__argmax,Case1002,CenterA,LGE-only,False,4,myops_edema,1.0,0.0,0.0,0,0,0,,True,True,
m10_d1_spatial_br2_formal__checkpoint_best__argmax,Case1002,CenterA,LGE-only,False,5,myops_scar,0.6022140221402214,12.304800152778625,5.637110081335845,6,5,0,0.9713870029097963,False,False,
m10_d1_spatial_br2_formal__checkpoint_best__pathology_aware,Case1002,CenterA,LGE-only,False,4,myops_edema,1.0,0.0,0.0,0,0,0,,True,True,
m10_d1_spatial_br2_formal__checkpoint_best__pathology_aware,Case1002,CenterA,LGE-only,False,5,myops_scar,0.6148238153098421,12.304800152778625,5.637110081335845,6,5,0,0.995635305528613,False,False,
m10_d1_spatial_br2_formal__checkpoint_best__argmax,Case1007,CenterA,LGE-only,False,4,myops_edema,1.0,0.0,0.0,0,0,0,,True,True,
m10_d1_spatial_br2_formal__checkpoint_best__argmax,Case1007,CenterA,LGE-only,False,5,myops_scar,0.4897333018645268,31.339097050812732,8.990168128447758,13,10,0,2.3774412116381027,False,False,
m10_d1_spatial_br2_formal__checkpoint_best__pathology_aware,Case1007,CenterA,LGE-only,False,4,myops_edema,1.0,0.0,0.0,0,0,0,,True,True,
m10_d1_spatial_br2_formal__checkpoint_best__pathology_aware,Case1007,CenterA,LGE-only,False,5,myops_scar,0.4904960593416783,64.70165421323563,9.556579191997429,18,15,3,2.4388202471104026,False,False,
m10_d1_spatial_br2_formal__checkpoint_best__argmax,Case1009,CenterA,LGE-only,False,4,myops_edema,1.0,0.0,0.0,0,0,0,,True,True,
m10_d1_spatial_br2_formal__checkpoint_best__argmax,Case1009,CenterA,LGE-only,False,5,myops_scar,0.5527648578811369,109.80665719988481,7.362597415729636,15,10,4,1.3655256723716382,False,False,
m10_d1_spatial_br2_formal__checkpoint_best__pathology_aware,Case1009,CenterA,LGE-only,False,4,myops_edema,1.0,0.0,0.0,0,0,0,,True,True,
m10_d1_spatial_br2_formal__checkpoint_best__pathology_aware,Case1009,CenterA,LGE-only,False,5,myops_scar,0.5623614749143663,109.80665719988481,7.021400609809131,16,11,4,1.4268948655256724,False,False,
m10_d1_spatial_br2_formal__checkpoint_best__argmax,Case1010,CenterA,LGE-only,False,4,myops_edema,1.0,0.0,0.0,0,0,0,,True,True,
m10_d1_spatial_br2_formal__checkpoint_best__argmax,Case1010,CenterA,LGE-only,False,5,myops_scar,0.4130915524104379,22.101887323009862,9.984606094592586,22,18,0,1.2475149105367793,False,False,
m10_d1_spatial_br2_formal__checkpoint_best__pathology_aware,Case1010,CenterA,LGE-only,False,4,myops_edema,1.0,0.0,0.0,0,0,0,,True,True,
m10_d1_spatial_br2_formal__checkpoint_best__pathology_aware,Case1010,CenterA,LGE-only,False,5,myops_scar,0.4265362534552413,22.101887323009862,9.975234175476942,19,15,0,1.3374751491053678,False,False,
m10_d1_spatial_br2_formal__checkpoint_best__argmax,Case1021,CenterA,LGE-only,False,4,myops_edema,1.0,0.0,0.0,0,0,0,,True,True,
m10_d1_spatial_br2_formal__checkpoint_best__argmax,Case1021,CenterA,LGE-only,False,5,myops_scar,0.5431965442764579,55.15309893570027,14.164430688549494,10,7,0,1.0973952434881087,False,False,
m10_d1_spatial_br2_formal__checkpoint_best__pathology_aware,Case1021,CenterA,LGE-only,False,4,myops_edema,1.0,0.0,0.0,0,0,0,,True,True,
m10_d1_spatial_br2_formal__checkpoint_best__pathology_aware,Case1021,CenterA,LGE-only,False,5,myops_scar,0.5534391534391534,55.15309893570027,14.669969416413196,12,9,0,1.1404303510758778,False,False,
m10_d1_spatial_br2_formal__checkpoint_best__argmax,Case1023,CenterA,LGE-only,False,4,myops_edema,1.0,0.0,0.0,0,0,0,,True,True,
m10_d1_spatial_br2_formal__checkpoint_best__argmax,Case1023,CenterA,LGE-only,False,5,myops_scar,0.5523478260869565,63.887603846206105,35.02979247994081,34,30,0,1.415966386554622,False,False,
m10_d1_spatial_br2_formal__checkpoint_best__pathology_aware,Case1023,CenterA,LGE-only,False,4,myops_edema,1.0,0.0,0.0,0,0,0,,True,True,
