variant,case_id,task,pos_similarity_mean,neg_similarity_mean,pos_minus_neg_mean,proposal_gate_mean,proposal_gate_p95,uncertainty_mean
srr_v2_capacity12_scar_precision_nointeract,Case1002,edema,-0.9769349694252014,0.9830348491668701,-1.9599698781967163,1.652214450587053e-05,1.8596863810671493e-05,0.8690719604492188
srr_v2_capacity12_scar_precision_nointeract,Case1002,scar,-0.10070227086544037,0.3082881271839142,-0.40899038314819336,0.0036913317162543535,0.0008412778843194246,0.0007310573710128665
srr_v2_capacity12_scar_precision_nointeract,Case1007,edema,-0.9786336421966553,0.9844884872436523,-1.963122010231018,1.6562888049520552e-05,1.8293036191607825e-05,0.8694047927856445
srr_v2_capacity12_scar_precision_nointeract,Case1007,scar,-0.0899176374077797,0.3048100769519806,-0.3947277069091797,0.00605277344584465,0.001088452059775591,0.0014196326956152916
srr_v2_capacity12_scar_precision_nointeract,Case1009,edema,-0.981042742729187,0.9866032600402832,-1.9676460027694702,1.7011725503834896e-05,1.8365861251368187e-05,0.8824759125709534
srr_v2_capacity12_scar_precision_nointeract,Case1009,scar,-0.0777825117111206,0.31085509061813354,-0.38863757252693176,0.005670719314366579,0.0007395192515105009,0.0010163300903514028
srr_v2_capacity12_scar_precision_nointeract,Case1010,edema,-0.9782688021659851,0.9843511581420898,-1.9626201391220093,1.6447434973088093e-05,1.8628263205755502e-05,0.8696797490119934
srr_v2_capacity12_scar_precision_nointeract,Case1010,scar,-0.11369044333696365,0.3114539682865143,-0.4251444637775421,0.00367913581430912,0.0010357627179473639,0.0011646130587905645
srr_v2_capacity12_scar_precision_nointeract,Case1021,edema,-0.9752249717712402,0.981717586517334,-1.9569425582885742,1.6000210962374695e-05,1.865591730165761e-05,0.8537347316741943
srr_v2_capacity12_scar_precision_nointeract,Case1021,scar,-0.08466529846191406,0.32010817527770996,-0.404773473739624,0.00393194705247879,0.001245318679139018,0.0011954415822401643
srr_v2_capacity12_scar_precision_nointeract,Case1023,edema,-0.9730445146560669,0.9794745445251465,-1.952519178390503,1.7540683984407224e-05,1.8884609744418412e-05,0.8477621674537659
srr_v2_capacity12_scar_precision_nointeract,Case1023,scar,-0.06442368030548096,0.29373863339424133,-0.3581622838973999,0.007283870596438646,0.002380773890763521,0.00189624831546098
srr_v2_capacity12_scar_precision_nointeract,Case1029,edema,-0.9656085968017578,0.9731885194778442,-1.9387972354888916,1.791363683878444e-05,1.8711856682784855e-05,0.8090236783027649
srr_v2_capacity12_scar_precision_nointeract,Case1029,scar,-0.04202928766608238,0.3137797713279724,-0.3558090627193451,0.010976184159517288,0.0057103740982711315,0.002963255625218153
srr_v2_capacity12_scar_precision_nointeract,Case1033,edema,-0.9783010482788086,0.9840520620346069,-1.9623531103134155,1.6342635717592202e-05,1.8335984350414947e-05,0.8751258850097656
srr_v2_capacity12_scar_precision_nointeract,Case1033,scar,-0.12658703327178955,0.3123564124107361,-0.43894344568252563,0.006619124673306942,0.00334933795966208,0.003918523900210857
srr_v2_capacity12_scar_precision_nointeract,Case1040,edema,-0.9706485271453857,0.9776650071144104,-1.9483133554458618,1.564086960570421e-05,1.850723674579058e-05,0.8373655676841736
srr_v2_capacity12_scar_precision_nointeract,Case1040,scar,-0.07567322254180908,0.3082125782966614,-0.38388577103614807,0.009352132678031921,0.0025133448652923107,0.0027575131971389055
srr_v2_capacity12_scar_precision_nointeract,Case1042,edema,-0.9757935404777527,0.982306957244873,-1.958100438117981,1.5764922864036635e-05,1.857431016105693e-05,0.8582817316055298
srr_v2_capacity12_scar_precision_nointeract,Case1042,scar,-0.10194908827543259,0.3039452135562897,-0.40589427947998047,0.004609957337379456,0.0009621402714401484,0.001086609554477036
srr_v2_capacity12_scar_precision_nointeract,Case1045,edema,-0.9836828708648682,0.9889057874679565,-1.9725884199142456,1.671059180807788e-05,1.843747122620698e-05,0.9115256071090698
srr_v2_capacity12_scar_precision_nointeract,Case1045,scar,-0.13273197412490845,0.3146926462650299,-0.44742462038993835,0.0036555002443492413,0.0012439340353012085,0.0015917473938316107
srr_v2_capacity12_scar_precision_nointeract,Case1047,edema,-0.9765162467956543,0.9823319911956787,-1.958847999572754,2.179599141527433e-05,1.917790541483555e-05,0.8657389283180237
srr_v2_capacity12_scar_precision_nointeract,Case1047,scar,-0.08523669093847275,0.31340476870536804,-0.398641437292099,0.00515457009896636,0.001111306599341333,0.0012788042658939958
srr_v2_capacity12_scar_precision_nointeract,Case1053,edema,-0.9754941463470459,0.9816752672195435,-1.9571694135665894,1.7732183550833724e-05,1.8806989828590304e-05,0.8703188300132751
srr_v2_capacity12_scar_precision_nointeract,Case1053,scar,-0.09770699590444565,0.31628894805908203,-0.4139958918094635,0.005502559710294008,0.0008155885734595358,0.0015758696245029569
srr_v2_capacity12_scar_precision_nointeract,Case1062,edema,-0.971921443939209,0.9782177805900574,-1.9501392841339111,2.9462924430845305e-05,2.5474908397882245e-05,0.8422209024429321
srr_v2_capacity12_scar_precision_nointeract,Case1062,scar,-0.09901648759841919,0.31806784868240356,-0.41708436608314514,0.00878230296075344,0.0024081633891910315,0.0025057767052203417
srr_v2_capacity12_scar_precision_nointeract,Case1070,edema,-0.9811193346977234,0.9864800572395325,-1.9675991535186768,2.2132424419396557e-05,1.8415985323372297e-05,0.88555908203125
srr_v2_capacity12_scar_precision_nointeract,Case1070,scar,-0.13373872637748718,0.32115328311920166,-0.45489200949668884,0.005508887115865946,0.0016903855139389634,0.0022688303142786026
srr_v2_capacity12_scar_precision_nointeract,Case1073,edema,-0.9766780734062195,0.9829368591308594,-1.9596149921417236,1.6458972822874784e-05,1.937041088240221e-05,0.8587457537651062
srr_v2_capacity12_scar_precision_nointeract,Case1073,scar,-0.08227371424436569,0.31507205963134766,-0.39734578132629395,0.004286720417439938,0.001045155804604292,0.0007797962753102183
srr_v2_capacity12_scar_precision_nointeract,Case1080,edema,-0.9875771999359131,0.9925121665000916,-1.9800894260406494,1.675570456427522e-05,1.837144372984767e-05,0.9070180058479309
srr_v2_capacity12_scar_precision_nointeract,Case1080,scar,-0.16135627031326294,0.31919723749160767,-0.4805534780025482,0.0005677571170963347,0.0018054035026580095,0.00046995177399367094
srr_v2_capacity12_scar_precision_nointeract,Case2002,edema,-0.21957218647003174,0.34502243995666504,-0.5645946264266968,0.00896269641816616,6.978031888138503e-05,0.0014811765868216753
srr_v2_capacity12_scar_precision_nointeract,Case2002,scar,-0.1843174695968628,0.36066293716430664,-0.5449803471565247,0.004560068715363741,7.949506834847853e-05,0.000692881818395108
srr_v2_capacity12_scar_precision_nointeract,Case2007,edema,-0.2502112090587616,0.36550453305244446,-0.615715742111206,0.01215608324855566,8.082787098828703e-05,0.0019047854002565145
srr_v2_capacity12_scar_precision_nointeract,Case2007,scar,-0.17320804297924042,0.35601040720939636,-0.5292184352874756,0.010710122995078564,0.00020524267165455967,0.0014686568174511194
srr_v2_capacity12_scar_precision_nointeract,Case2008,edema,-0.22530010342597961,0.348091721534729,-0.5733917951583862,0.013520915992558002,0.00013029080582782626,0.0020825269166380167
srr_v2_capacity12_scar_precision_nointeract,Case2008,scar,-0.19672921299934387,0.36942097544670105,-0.5661501884460449,0.0039193653501570225,4.644466389436275e-05,0.000550040160305798
srr_v2_capacity12_scar_precision_nointeract,Case2017,edema,-0.23323872685432434,0.3538663983345032,-0.5871050953865051,0.01051358599215746,6.687361019430682e-05,0.0015814811922609806
srr_v2_capacity12_scar_precision_nointeract,Case2017,scar,-0.19406680762767792,0.36913999915122986,-0.5632067918777466,0.007642452139407396,5.385308031691238e-05,0.0009458864224143326
srr_v2_capacity12_scar_precision_nointeract,Case2020,edema,-0.24338020384311676,0.3620704114437103,-0.6054506301879883,0.011582734063267708,7.184137939475477e-05,0.0022216145880520344
srr_v2_capacity12_scar_precision_nointeract,Case2020,scar,-0.2005331814289093,0.37424132227897644,-0.5747745037078857,0.0028185269329696894,3.751376789296046e-05,0.000563673151191324
srr_v2_capacity12_scar_precision_nointeract,Case2031,edema,-0.26604336500167847,0.37977638840675354,-0.6458197832107544,0.025935454294085503,0.002132995519787073,0.005587355699390173
srr_v2_capacity12_scar_precision_nointeract,Case2031,scar,-0.15916788578033447,0.36480462551116943,-0.5239725112915039,0.020886288955807686,0.004313202574849129,0.005437116604298353
srr_v2_capacity12_scar_precision_nointeract,Case2033,edema,-0.24074168503284454,0.35985279083251953,-0.6005944609642029,0.012154663912951946,6.768555613234639e-05,0.0019825894851237535
