case_id,fold,role,t2_present,care_scar_dice,nnunet_scar_dice,care_scar_hd95,nnunet_scar_hd95,care_scar_sensitivity,nnunet_scar_sensitivity,care_scar_precision,nnunet_scar_precision,care_pure_edema_dice,nnunet_pure_edema_dice,care_pure_edema_hd95,nnunet_pure_edema_hd95,care_pure_edema_sensitivity,nnunet_pure_edema_sensitivity,care_pure_edema_precision,nnunet_pure_edema_precision
Case1001,1,outer,False,0.5127373784159333,0.5508274231678487,172.90591280486268,29.12628040249722,0.6177455357142857,0.5200892857142857,0.43824228028503565,0.585427135678392,,,,,,,,
Case1003,1,outer,False,0.2683048646488862,0.4545294013773618,151.2665908490256,19.04289268900613,0.3702784670526606,0.3548387096774194,0.21036967418546365,0.6321218074656189,,,,,,,,
Case1004,1,outer,False,0.6116804407713499,0.5604611088002852,6.836000084877014,5.034498925621865,0.4918047311065828,0.4178258173119518,0.8088299577444267,0.8509563334536269,,,,,,,,
Case1005,1,outer,False,0.650738344118135,0.6970069700697007,5.0,5.698854581902417,0.5800059154096421,0.7542147293700089,0.7411186696900982,0.6478658536585366,,,,,,,,
Case1006,1,outer,False,0.3523022966398914,0.33782752480284917,21.62452705692869,20.779244694384303,0.3582604693971468,0.30556833870225497,0.34653906076118407,0.37770193401592717,,,,,,,,
Case1036,1,outer,False,0.7308749096167751,0.7254218379584437,5.0,5.194004191920914,0.7505197505197505,0.7724977724977725,0.7122322435174746,0.6837539432176656,,,,,,,,
Case1038,1,outer,False,0.3086622807017544,0.31392931392931395,55.445314632560994,66.00125670445247,0.33977066988533494,0.27338563669281835,0.2827724761426419,0.36859235150528885,,,,,,,,
Case1043,1,outer,False,0.40459954539376924,0.46185074626865674,40.5,27.97074240261928,0.3037542662116041,0.3882754466974503,0.6056845476381105,0.5698291101944608,,,,,,,,
Case1054,1,outer,False,0.6852130325814536,0.6773538044705351,12.990480499180158,13.01084752317049,0.7213720316622692,0.7915567282321899,0.6525059665871121,0.5919494869771112,,,,,,,,
Case1056,1,outer,False,0.6964075067024129,0.7198349113862588,6.8766139290764015,4.0,0.8005424063116371,0.7310157790927022,0.6162459669766559,0.7089909134385461,,,,,,,,
